ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
NSLP,ACTEWAGL,2016/01/11,2016/05/05 22:02:02,46393.561,42567.013,40660.175,39361.860,38020.854,37115.838,36525.386,36431.294,37250.403,37137.769,40488.423,49385.698,55441.659,58358.319,59494.767,59496.411,59902.594,60619.997,62873.636,65404.742,73589.613,77821.129,81758.027,82808.937,84519.490,86623.191,90717.008,96568.457,100794.228,99902.392,103994.316,104414.728,110583.115,117369.022,121083.273,124763.755,125543.325,120604.974,113773.703,108966.848,102445.575,93969.859,84628.864,75173.859,74802.369,67964.257,59364.764,50542.951,37,Y,5311
NSLP,ACTEWAGL,2016/01/12,2016/05/05 22:02:02,45636.824,42473.516,40857.276,39924.617,39180.043,38091.463,38045.876,37457.850,38751.337,39882.947,41990.286,51103.955,57157.764,60699.852,62548.274,63600.844,64469.666,66074.281,70102.997,73537.866,82463.284,85282.218,87559.014,92094.670,97719.462,102797.036,105121.874,106790.252,107483.284,110950.986,117170.282,123533.374,126081.788,129117.740,127921.979,123893.224,117285.408,108623.528,100592.772,95988.600,90528.739,83587.187,75387.715,67529.685,69240.738,63616.893,55928.944,47401.391,38,Y,5311
NSLP,ACTEWAGL,2016/01/13,2016/05/05 22:02:02,42940.101,40400.415,38617.033,37226.505,36431.181,35710.445,35533.717,35578.220,36656.549,37105.802,39927.494,49764.511,55731.964,58765.561,59570.496,58744.514,58080.543,57898.787,60079.110,61845.335,69560.892,72769.230,75115.349,79883.578,86323.255,90675.615,96021.491,101337.184,106626.531,113314.236,120571.196,126542.449,134849.347,143164.191,149502.533,153624.976,150903.234,144089.152,136627.327,131208.137,123207.779,114226.161,103534.989,92358.524,90015.447,81863.957,71675.705,62436.201,39,Y,5311
NSLP,ACTEWAGL,2016/01/14,2016/05/05 22:02:02,57044.993,53587.823,51272.929,49484.760,48317.968,47037.370,46254.889,45419.262,45816.087,45930.994,48072.392,57705.148,64369.772,69295.513,72861.039,75020.529,76286.822,81533.598,80978.277,76965.179,84971.657,90191.690,93727.664,94494.519,98613.110,94773.213,90899.231,92611.096,90291.992,87788.971,89140.328,87292.939,85126.716,85622.867,86778.763,85656.680,81113.018,76737.736,76049.233,72103.554,67508.276,63425.359,58580.334,54131.183,58319.026,54555.491,47916.858,40535.542,40,Y,5311
NSLP,ACTEWAGL,2016/01/15,2016/05/05 22:02:02,36366.500,34451.322,33417.896,32901.586,32261.660,31694.615,31885.713,31907.611,33302.774,35625.754,38159.515,48053.727,54409.670,56527.017,55370.879,52227.131,49326.400,46200.569,45870.604,44143.058,48222.641,47555.645,44511.819,43438.915,44408.296,44328.457,44849.693,45734.169,45961.228,46701.396,49101.084,51788.461,55213.015,58958.688,62126.850,62870.762,63296.662,62858.504,63010.910,64135.005,61927.815,58992.328,56730.342,52839.354,57727.166,55314.973,48874.374,40772.829,41,Y,5311
NSLP,ACTEWAGL,2016/01/16,2016/05/05 22:02:02,36323.301,34026.063,32340.395,31598.342,30778.952,30554.126,30412.290,30628.385,31294.207,31072.659,30618.532,36927.380,40245.562,43185.430,46519.437,49131.520,50271.864,51485.353,52169.059,53357.185,57061.468,58653.102,55053.171,51583.588,50141.747,46611.979,44557.706,43310.856,43247.691,44428.366,46474.010,49826.952,52905.114,56703.754,60216.720,62499.648,63764.307,62658.852,62009.881,63236.473,60990.612,58945.471,56051.827,52518.649,58117.025,55799.790,49599.205,41735.688,42,Y,5311
NSLP,ACTEWAGL,2016/01/17,2016/05/12 22:02:20,36999.295,34213.570,32674.271,31586.690,31089.939,30893.141,30622.570,30503.074,30392.222,30104.466,28751.542,34669.135,36860.787,39218.674,42267.691,45024.590,47132.604,48705.191,49019.213,47159.872,50539.304,49491.524,46667.451,45867.838,45600.766,44396.822,42638.625,44038.129,44936.607,48597.596,51839.068,55752.833,59067.553,64764.481,69191.911,70079.775,69144.270,67639.425,67836.443,69058.259,67531.811,63454.315,59248.585,54107.943,57935.071,54950.525,48644.719,40497.221,36,Y,5322
NSLP,ACTEWAGL,2016/01/18,2016/05/12 22:02:20,36320.825,33636.223,32397.523,31356.492,30951.202,30329.848,30346.346,30640.221,31907.953,34322.782,36886.817,47539.175,54135.816,56310.805,54873.197,51563.808,48910.346,46854.858,47638.601,46053.080,50679.695,49974.478,48715.377,48790.193,50475.640,50173.846,51258.318,53757.352,56852.159,61063.505,65874.929,71801.450,78716.576,86114.606,92021.583,95394.157,93209.042,89840.215,86310.663,84524.612,80373.990,74888.156,67965.385,61376.924,63556.662,58984.916,51753.356,43700.440,37,Y,5322
NSLP,ACTEWAGL,2016/01/19,2016/05/12 22:02:20,38976.467,36342.666,35000.950,33764.867,33284.885,32921.207,32423.789,32528.542,33843.212,35531.177,37196.570,47696.323,53244.665,56436.668,55859.744,53192.793,51039.370,50859.680,51091.550,51108.670,57417.848,58560.762,58648.924,60468.594,64161.294,66032.935,69462.200,73482.879,78582.826,85523.886,89975.764,95226.400,100851.087,110092.277,114503.942,117175.186,115804.116,111769.634,104928.116,101196.019,95339.714,87162.632,78454.303,69475.120,69765.463,63751.282,56010.079,47342.959,38,Y,5322
NSLP,ACTEWAGL,2016/01/20,2016/05/12 22:02:20,42740.689,39365.688,38273.872,36789.162,36136.465,35271.111,34980.383,34817.971,35876.280,38085.035,39095.644,49675.349,55929.336,58060.312,59993.781,59882.645,58517.552,57356.103,58661.054,58939.291,63214.672,60299.957,59173.546,60401.773,63116.477,70932.877,78097.438,83058.115,81471.756,81479.728,82309.779,82291.466,85467.210,89530.767,91815.783,93065.032,91572.793,89463.977,87829.346,85361.716,80918.768,76079.274,70413.641,64279.190,67487.766,62146.375,54878.867,46233.719,39,Y,5322
NSLP,ACTEWAGL,2016/01/21,2016/05/12 22:02:20,41715.519,38912.575,37312.448,36197.969,35419.678,34821.512,34264.594,34408.761,35234.371,37508.441,38943.597,49878.199,56249.495,59611.209,57928.040,56585.547,57340.198,57486.614,60447.359,64368.497,72367.838,77325.510,85440.776,90329.906,93390.439,92882.549,91912.293,92706.534,95600.225,85202.486,75653.761,80444.842,85816.455,92243.857,94389.555,95256.958,93583.197,91342.902,91054.566,90319.278,86803.085,81630.465,75006.644,68589.521,70110.837,64667.522,56579.774,48619.171,40,Y,5322
NSLP,ACTEWAGL,2016/01/22,2016/05/12 22:02:20,44126.313,41452.967,39909.742,38616.045,38071.101,37719.529,37151.873,37123.147,38241.559,40604.642,41641.837,51816.863,57948.676,62096.606,62234.066,62635.624,64899.927,62409.482,63261.976,64633.757,70019.130,67241.300,66413.467,68206.117,73712.684,72707.498,68786.134,67144.554,65995.535,65223.032,61775.538,65847.551,69781.638,71868.406,74433.548,78284.488,75928.971,72829.557,71237.687,70588.290,67001.800,63922.042,60679.054,57142.259,61901.712,58002.258,51009.459,43398.048,41,Y,5322
NSLP,ACTEWAGL,2016/01/23,2016/05/12 22:02:20,38708.654,36139.628,34979.075,34288.041,33531.634,33099.009,32957.240,32706.639,32886.750,33607.146,33675.721,38055.721,42347.285,46211.323,50235.790,54366.319,57384.345,57529.687,55246.677,55389.201,60862.133,59722.897,56400.747,53428.721,54253.064,54355.839,59111.481,60599.280,62754.482,62453.772,64979.598,66821.903,71403.311,73139.240,77019.190,80470.016,79814.308,78002.924,77193.232,76357.617,72524.533,67917.535,64008.178,59727.548,63668.171,59912.907,53185.299,45186.272,42,Y,5322
NSLP,ACTEWAGL,2016/01/24,2016/05/19 22:01:21,40974.959,38075.172,36168.510,34998.932,34306.457,33730.275,33219.945,33018.705,33044.696,33327.984,32631.876,36358.204,39355.180,42317.472,46090.275,49967.075,53510.355,55786.514,58217.577,57815.751,62212.714,58945.479,53459.817,47556.901,48251.941,47865.703,48657.406,51217.414,55120.616,58708.327,64782.840,69938.074,74835.862,80038.913,83896.081,84209.169,79653.078,75047.935,73528.527,71229.260,67767.298,63536.146,59695.691,55079.454,59553.002,55717.699,49221.997,41384.464,36,Y,5333
NSLP,ACTEWAGL,2016/01/25,2016/05/19 22:01:21,37177.057,34915.880,33193.501,32711.887,32031.139,31760.887,31609.687,31813.474,32662.342,34297.342,36185.038,43974.979,49964.245,54306.818,57034.693,58034.111,58869.589,58610.594,60214.050,60511.044,64409.389,62788.424,58570.007,56859.100,56550.717,51464.058,49023.612,49619.122,51151.501,55014.168,57309.770,63826.378,71039.086,72914.410,74304.531,76740.802,74193.473,70972.686,70635.641,67959.454,65483.431,62426.022,59051.767,55138.024,60630.779,56822.667,50051.852,41969.492,37,Y,5333
NSLP,ACTEWAGL,2016/01/26,2016/05/19 22:01:21,37705.756,34927.605,33607.980,32485.488,32023.052,31370.944,31287.834,31188.965,31399.812,31920.215,30359.857,34821.196,37595.535,40740.071,45221.694,49808.602,53561.131,55557.247,56918.220,57202.025,63020.736,60745.739,58886.129,56011.318,54670.769,53990.900,51587.432,53010.090,55846.266,60257.038,59982.804,61873.629,63817.327,68477.617,70404.565,71543.748,69777.177,69184.993,70167.905,68922.478,65851.676,62602.275,59166.089,54620.866,58967.234,55313.970,48897.252,40767.831,38,Y,5333
NSLP,ACTEWAGL,2016/01/27,2016/05/19 22:01:21,36686.818,34310.260,32981.805,32452.695,31936.887,31545.138,31666.134,31846.603,33429.358,35571.015,40581.766,48705.880,56392.462,59588.970,59558.302,58488.898,58625.435,58658.952,59651.121,60917.797,67409.255,66900.241,63630.054,61314.840,55985.134,50774.016,53905.414,53253.150,53593.568,52304.567,52753.750,55551.454,60305.105,66251.604,71435.202,74216.130,73664.388,72392.983,72346.786,71488.368,68396.204,63980.205,59016.766,54134.018,58376.261,54863.571,48068.705,40609.871,39,Y,5333
NSLP,ACTEWAGL,2016/01/28,2016/05/19 22:01:21,36145.212,33499.683,32493.195,31852.647,31385.426,31067.363,31445.690,31737.788,32821.262,35268.437,40012.793,48607.957,56769.820,59383.427,58295.874,55298.827,53344.334,51602.687,53054.268,52213.659,56214.152,54600.384,51072.860,49675.932,51818.377,52584.189,54595.452,55457.199,59246.653,63763.896,67558.683,71617.471,78609.967,84297.988,89401.287,91739.775,90288.477,87763.956,87262.801,83871.281,79476.753,74886.814,68571.165,62227.268,65126.907,61030.286,53175.982,45322.287,40,Y,5333
NSLP,ACTEWAGL,2016/01/29,2016/05/19 22:01:21,40812.849,37925.826,36519.567,35437.397,34828.253,34251.694,33919.235,33880.515,35201.171,37403.837,39289.901,48598.463,56190.465,58836.691,58102.895,56838.587,59961.583,62261.029,66067.248,59626.110,64629.791,69435.604,67404.505,62175.742,60205.954,56343.329,60910.126,63247.666,51566.840,51715.354,56837.182,55388.349,65637.688,66415.813,66868.204,69557.837,70538.584,69493.784,68878.329,68476.055,66183.388,62688.912,59750.625,55746.572,60935.166,57069.122,49886.750,42049.385,41,Y,5333
NSLP,ACTEWAGL,2016/01/30,2016/05/19 22:01:21,37307.799,34513.247,33249.976,32349.937,31704.152,31207.578,30891.668,30973.585,31679.396,32296.281,31818.944,35854.594,40838.591,44761.601,48924.171,52876.842,56273.157,57419.387,59091.783,55088.574,59820.987,60464.244,58036.878,57145.504,60612.525,69562.576,66866.555,53516.931,52707.626,56957.014,61727.170,59078.903,62462.520,67011.309,69704.068,70354.992,73619.719,75412.435,75350.163,68600.460,64833.892,61352.855,58939.063,55507.080,60611.692,57874.463,50868.973,42501.835,42,Y,5333
NSLP,ACTEWAGL,2016/01/31,2016/05/26 22:00:33,37645.739,34517.832,32834.488,31947.199,31304.639,30536.753,30208.973,29970.702,30671.264,30920.022,29512.377,32844.245,38096.944,41604.202,44274.811,47443.524,50000.274,50138.513,52740.700,53625.331,60944.162,57984.280,54120.839,54457.107,55077.052,50815.043,51814.623,54844.715,49003.623,53480.183,60803.177,66732.734,70510.623,71691.558,74696.325,75563.939,75046.031,74066.538,75156.696,72588.263,68927.558,64403.378,60269.097,54190.676,58809.469,55567.632,49205.129,41558.658,36,Y,5344
NSLP,ACTEWAGL,2016/02/01,2016/05/26 22:00:33,37053.115,34165.501,31880.070,31377.222,31197.979,30201.582,30461.040,31067.706,32174.395,35279.704,41387.032,50986.485,62946.164,67397.429,66817.511,62668.161,61084.947,62293.599,64416.954,57565.522,58716.854,58274.527,55920.623,53081.969,51815.252,49699.473,48845.993,46111.361,46137.876,51637.436,57169.154,61358.384,62745.076,68347.366,74019.868,76943.615,77267.078,75584.089,75836.406,73663.998,71123.042,65673.485,59551.410,54060.785,58330.688,55470.801,48899.888,40945.523,37,Y,5344
NSLP,ACTEWAGL,2016/02/02,2016/05/26 22:00:33,36244.649,33573.264,32048.930,31250.115,30815.603,30755.819,30611.970,31350.391,32618.810,36074.592,41526.453,53948.527,66034.838,68924.146,65907.732,57425.704,52440.061,49551.823,49267.667,47897.361,52451.895,51407.444,45223.652,43280.970,43273.498,42102.795,42043.382,42321.297,43269.781,48078.701,51675.585,57396.018,62825.769,69445.719,76256.458,78774.050,78175.377,76825.868,76206.898,74752.110,72242.583,67721.988,61732.741,55450.925,59211.144,55915.302,49038.260,40745.964,38,Y,5344
NSLP,ACTEWAGL,2016/02/03,2016/05/26 22:00:33,36191.988,33686.305,32788.351,31505.496,31271.428,30771.789,30798.377,31348.387,32673.079,35849.785,40717.968,51363.889,62726.874,65277.327,61186.556,54491.853,48943.271,47469.286,47559.241,49163.633,55670.936,57033.380,57444.857,57580.174,57405.017,58008.026,57616.377,57257.914,58619.958,59342.471,61101.855,65219.972,69093.399,74134.467,77616.624,80043.456,80325.770,80418.670,80286.619,72960.731,69387.218,64995.151,58907.167,53855.287,58283.692,55158.436,48723.442,40585.068,39,Y,5344
NSLP,ACTEWAGL,2016/02/04,2016/05/26 22:00:33,36241.611,33650.355,32661.913,31621.861,31403.331,30931.511,31213.668,31521.792,33012.292,36292.125,41882.567,52657.565,64633.012,68036.330,62845.978,56379.267,51333.304,46659.728,46264.506,46537.680,49285.153,46816.004,42824.108,41757.200,41988.431,40651.687,40672.914,41087.243,42136.547,46379.174,50228.703,54245.409,58886.151,64231.469,69499.783,73017.998,72814.455,72013.773,72689.201,72729.523,70275.015,65356.764,59912.813,54373.400,58404.932,55170.267,48968.673,41302.794,40,Y,5344
NSLP,ACTEWAGL,2016/02/05,2016/05/26 22:00:33,36248.427,33423.808,32174.337,31265.764,30820.672,30456.318,30774.591,31412.245,32825.469,35970.580,40443.225,50870.578,63268.866,66999.524,62534.234,55126.945,50152.843,48907.670,47255.511,47544.436,52550.233,52747.637,49160.933,47877.618,46524.794,43206.352,42176.883,42074.950,43287.847,46806.705,48965.805,51751.863,55119.379,59783.831,64206.388,66783.431,66931.685,67075.363,67396.264,67123.374,64751.411,60961.972,57358.498,53438.590,58875.093,55763.806,49144.440,41370.183,41,Y,5344
NSLP,ACTEWAGL,2016/02/06,2016/05/26 22:00:33,36494.002,34259.048,32172.344,31545.841,31115.669,30798.808,30398.604,30284.298,30975.254,32381.819,32834.970,35067.352,42104.030,46899.427,50986.657,53511.367,55352.972,54893.096,54415.922,52292.110,56917.936,56013.355,53023.981,50930.213,50105.668,48286.183,47702.100,47920.526,49263.421,51448.140,53755.425,55945.809,60134.468,64228.077,68073.340,70491.923,69977.872,68235.421,67240.218,66925.060,64933.000,61172.678,58312.438,54311.871,59567.667,56696.925,50443.803,42586.836,42,Y,5344
NSLP,ACTEWAGL,2016/02/07,2016/06/03 22:00:52,37690.813,35014.851,33302.738,32311.256,31645.864,31170.506,30643.846,30461.434,30909.077,31276.678,30821.677,32264.502,38507.193,42118.914,45398.314,48355.978,50054.199,50288.380,51248.975,50253.280,54245.954,53244.155,50789.811,50044.791,50337.332,49361.554,49611.426,51169.011,53727.050,57645.491,61273.200,67249.981,74808.431,83054.618,89144.522,91103.090,89109.759,85048.435,82795.652,81510.153,77930.048,72171.220,66300.367,59462.541,62373.436,58748.572,51802.096,43951.965,36,Y,5359
NSLP,ACTEWAGL,2016/02/08,2016/06/03 22:00:52,38749.290,36112.752,34197.999,33292.609,32682.545,32076.721,32088.624,32325.813,33560.806,35973.195,41165.474,50128.408,62194.035,64175.816,59892.849,53700.821,50192.952,47957.530,48437.063,47897.487,52972.220,52825.238,51331.096,52362.468,54572.878,55161.387,56574.267,59005.347,62573.059,70497.300,76920.229,84250.044,91689.615,99335.800,105614.626,107493.839,103488.057,97352.283,91635.066,87605.310,82747.161,75808.874,68428.032,61169.932,63486.188,59256.741,51882.805,43368.163,37,Y,5359
NSLP,ACTEWAGL,2016/02/09,2016/06/03 22:00:52,38995.183,36306.643,34794.348,34265.492,33735.514,33380.844,33385.607,33463.318,34859.010,37804.601,42667.552,51085.997,62619.874,64374.702,61344.080,55366.872,52429.049,50333.870,49710.861,48916.142,53669.336,53362.163,51654.969,52199.394,54560.051,55289.856,57247.955,59910.476,63261.100,71565.087,78944.150,85485.893,92886.756,101140.284,106183.395,107785.131,104156.234,98306.472,93330.671,88865.411,83087.191,76731.216,68848.122,61605.787,63882.855,59100.280,51602.646,43531.444,38,Y,5359
NSLP,ACTEWAGL,2016/02/10,2016/06/03 22:00:52,38941.296,36625.800,34913.887,34187.608,33516.815,33095.167,32891.284,33220.495,34560.904,37108.135,42500.416,50914.485,62974.612,64664.920,60939.005,54800.884,51000.213,48974.096,48876.472,49039.988,54499.502,54293.845,52881.413,53829.762,56719.214,58088.275,60504.558,63302.832,67650.994,74947.697,81603.340,88820.025,96118.448,103302.145,109039.907,110962.342,108190.826,102916.074,99091.037,95046.011,89327.131,81353.995,73608.946,65680.801,67655.281,62366.022,54498.415,46375.732,39,Y,5359
NSLP,ACTEWAGL,2016/02/11,2016/06/03 22:00:52,41375.156,38479.377,37227.599,36158.837,35849.961,35121.487,34602.440,34897.927,36016.009,38617.507,43519.338,50714.015,62970.021,65014.656,61443.449,56825.439,54335.936,54738.670,55267.765,54002.916,57926.861,56549.766,55588.983,55482.902,58128.154,58569.983,61516.665,64489.926,68342.202,76641.698,84822.728,87014.761,86052.061,85422.615,84246.513,86082.137,85396.782,82886.414,82045.503,80664.035,76657.207,71991.399,65901.564,59827.767,62930.073,58549.813,51462.789,43196.695,40,Y,5359
NSLP,ACTEWAGL,2016/02/12,2016/06/03 22:00:52,38802.631,36427.009,34815.746,34159.924,33635.580,33617.589,33284.502,33712.646,35095.334,37826.461,43333.235,50124.169,63191.959,66183.664,63751.820,57410.263,54982.140,52960.818,51927.372,48795.561,53780.934,53515.822,51979.122,53002.837,55411.035,57334.433,64822.553,66868.242,70256.773,68584.343,70044.167,76065.974,81130.773,87692.390,91392.461,91820.118,89228.070,85550.401,83046.679,80898.076,77101.723,72604.659,68216.598,62678.395,66205.553,61866.378,54624.616,46346.539,41,Y,5359
NSLP,ACTEWAGL,2016/02/13,2016/06/03 22:00:52,41315.002,38778.414,37029.911,35925.767,34949.908,34480.318,34134.429,34008.097,34072.177,35038.776,35809.744,36169.017,44167.724,48178.535,52448.268,55583.234,57838.488,58931.143,60301.147,62198.258,67998.394,69417.071,69485.786,71282.355,74776.765,77405.717,79536.412,82121.927,85645.643,89256.099,92380.382,97168.127,102757.137,107694.149,110606.459,110145.265,106964.543,101562.238,97270.535,94295.398,89225.729,83422.446,77461.928,71456.820,73516.988,68189.987,59893.617,50718.288,42,Y,5359
NSLP,ACTEWAGL,2016/02/14,2016/06/09 22:01:55,45888.996,42352.237,40388.478,38844.319,37874.201,36976.286,36411.269,35869.477,36009.039,36326.783,36864.106,36038.219,42327.216,45691.067,49969.716,53737.884,57834.648,59514.566,59884.986,61991.857,70033.668,72582.772,73809.767,76833.805,80616.945,82401.532,85001.025,88888.691,92945.418,98052.657,101507.976,107053.051,112160.643,118119.987,120298.848,119649.126,115456.080,108214.712,101649.681,97842.177,90383.910,82139.409,73831.334,65400.842,66881.019,61959.756,55113.814,46598.779,36,Y,5368
NSLP,ACTEWAGL,2016/02/15,2016/06/09 22:01:55,41706.966,39003.567,37462.791,36245.387,35580.925,35224.277,34887.413,35070.780,36087.900,38566.005,43742.668,50617.613,62966.360,66052.932,63890.089,59229.578,56625.321,55850.842,54483.061,51016.693,54629.940,54039.417,51527.234,50631.658,52456.539,52467.807,54369.929,56584.941,59536.386,66486.347,72478.216,78327.120,85079.521,91653.788,97325.207,98654.328,94767.567,89854.714,86870.953,83700.808,78535.506,72690.847,65529.688,58659.351,61821.175,57626.412,50433.117,42295.448,37,Y,5368
NSLP,ACTEWAGL,2016/02/16,2016/06/09 22:01:55,37784.630,35457.376,34219.179,33272.519,32979.317,32361.147,32448.018,32574.709,33963.780,36570.083,42534.240,48822.676,61575.089,63872.177,59614.065,53302.155,49440.996,46632.741,46457.333,45681.257,49633.097,48978.861,46581.776,46470.703,47515.747,46508.908,47563.205,48341.430,49664.069,54472.011,61251.635,64342.946,69003.274,75110.435,80750.718,83626.897,81929.402,79443.419,77902.531,76453.002,72271.093,67163.033,60982.462,54790.148,58258.198,54827.927,48263.922,40203.682,38,Y,5368
