ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
CLOADNSWCE,COUNTRYENERGY,2016/01/11,2016/05/05 22:03:56,35.830,19.494,10.508,20.401,17.389,13.271,16.447,13.836,21.490,12.365,15.301,15.131,13.221,3.848,6.039,4.729,9.491,11.004,9.783,10.574,16.151,7.217,6.680,7.662,13.646,7.069,4.535,3.613,4.475,3.869,3.534,2.735,6.151,2.999,2.506,5.230,4.827,7.829,15.355,11.747,24.145,27.897,30.713,70.815,95.179,67.821,59.078,51.183,2,N,5311
CLOADNSWCE,COUNTRYENERGY,2016/01/12,2016/05/05 22:03:56,58.690,40.079,27.531,25.426,25.991,16.697,12.052,6.080,12.906,9.032,22.856,15.220,8.335,5.904,3.837,3.340,6.736,8.955,10.392,12.721,8.609,8.657,6.877,4.839,7.534,3.059,2.274,5.503,3.850,8.210,2.339,0.825,2.203,1.258,1.175,1.560,6.502,8.475,12.720,14.738,19.278,27.584,31.594,61.688,85.897,74.652,66.041,52.669,3,N,5311
CLOADNSWCE,COUNTRYENERGY,2016/01/13,2016/05/05 22:03:56,53.821,31.706,24.303,22.430,23.500,20.079,12.441,12.110,18.952,18.469,13.559,13.268,8.112,3.445,3.067,1.687,5.368,11.758,9.025,9.411,4.177,8.246,8.940,5.238,10.373,11.570,5.959,3.194,4.187,5.752,2.926,4.949,1.852,6.736,6.095,1.550,3.097,7.526,16.909,7.728,14.331,21.597,30.021,67.069,85.912,63.991,51.753,47.794,4,N,5311
CLOADNSWCE,COUNTRYENERGY,2016/01/14,2016/05/05 22:03:56,47.731,25.462,31.180,33.811,23.268,14.146,12.946,5.243,14.029,15.702,18.819,16.282,10.406,6.043,1.131,3.497,4.669,8.258,12.105,10.602,12.511,9.273,10.616,8.058,9.743,6.058,3.601,3.559,3.580,3.378,9.782,4.700,5.425,4.480,5.841,5.331,4.531,6.864,16.748,12.532,18.345,28.155,34.361,67.740,105.825,91.429,61.357,61.129,5,N,5311
CLOADNSWCE,COUNTRYENERGY,2016/01/15,2016/05/05 22:03:56,61.420,43.142,31.183,30.528,22.024,19.249,10.868,14.033,11.300,15.536,20.224,17.419,5.326,4.689,3.301,4.764,10.884,13.195,11.502,9.139,9.671,12.488,13.256,7.585,14.759,9.769,8.657,6.559,3.373,8.796,7.292,3.770,1.916,1.230,4.436,5.133,4.879,7.233,14.009,18.338,22.411,31.676,37.598,76.842,108.531,95.685,77.889,66.849,6,N,5311
CLOADNSWCE,COUNTRYENERGY,2016/01/16,2016/05/05 22:03:56,69.869,49.630,43.339,27.734,20.874,20.017,16.369,17.216,16.059,13.501,18.638,21.526,22.978,24.747,37.185,28.406,30.267,28.304,38.838,34.561,28.842,28.132,28.171,30.808,41.325,26.079,28.525,21.777,18.558,21.640,16.467,11.467,11.264,12.899,12.422,13.297,9.484,19.477,15.162,23.572,28.021,20.367,25.073,47.445,42.174,29.768,12.662,23.007,7,N,5311
CLOADNSWCE,COUNTRYENERGY,2016/01/17,2016/05/12 22:04:47,37.839,30.961,17.880,19.929,22.367,21.775,14.624,19.173,15.323,12.434,7.820,15.261,19.491,21.389,25.966,26.215,30.361,36.057,35.788,30.098,23.864,31.673,22.415,26.654,20.486,19.891,21.147,20.485,26.080,21.065,15.195,8.169,8.133,8.290,11.720,7.438,8.645,22.798,17.395,21.097,18.481,25.412,23.476,50.565,44.870,33.631,22.590,26.461,1,N,5322
CLOADNSWCE,COUNTRYENERGY,2016/01/18,2016/05/12 22:04:47,39.254,31.908,24.493,24.651,20.818,19.358,19.587,11.774,10.744,16.167,19.212,22.272,11.203,5.067,4.122,0.762,8.229,12.329,9.610,17.633,14.072,6.832,7.390,8.829,15.635,5.830,5.442,2.879,2.118,1.809,4.198,4.219,2.442,3.490,3.120,3.137,3.311,6.934,11.520,8.412,26.550,34.864,34.719,75.145,97.600,77.150,64.508,65.280,2,N,5322
CLOADNSWCE,COUNTRYENERGY,2016/01/19,2016/05/12 22:04:47,56.604,44.521,36.370,29.647,27.599,15.798,14.301,13.045,14.973,18.418,21.751,17.188,6.724,8.128,3.747,3.678,10.069,15.294,12.995,9.807,10.473,10.634,7.434,3.955,10.452,4.142,1.992,7.040,4.829,5.306,3.452,3.169,2.056,0.980,1.671,3.205,2.605,6.321,13.886,17.238,20.055,26.195,36.587,70.952,95.743,75.102,64.606,59.722,3,N,5322
CLOADNSWCE,COUNTRYENERGY,2016/01/20,2016/05/12 22:04:47,66.532,33.273,26.419,21.463,16.682,9.609,12.166,13.869,6.002,13.460,17.288,15.337,8.614,5.016,2.792,4.864,10.966,14.379,8.632,6.805,9.932,8.653,8.167,5.830,13.006,5.783,5.219,5.019,2.910,3.586,3.735,2.823,1.571,3.495,2.371,3.594,5.929,9.434,15.880,13.462,20.999,29.576,31.043,69.872,82.870,70.315,54.980,48.204,4,N,5322
CLOADNSWCE,COUNTRYENERGY,2016/01/21,2016/05/12 22:04:47,54.761,34.909,30.602,25.807,16.607,15.026,15.384,16.214,15.205,12.194,13.060,17.810,14.906,7.508,3.611,4.116,6.124,12.682,14.418,16.680,6.930,11.368,10.178,7.545,8.333,7.649,1.775,4.245,5.491,7.102,7.160,5.407,3.272,5.106,5.738,3.920,6.695,5.746,14.883,15.292,19.114,26.586,24.505,63.627,86.105,72.202,62.114,59.410,5,N,5322
CLOADNSWCE,COUNTRYENERGY,2016/01/22,2016/05/12 22:04:47,57.684,35.946,29.185,26.518,23.434,11.037,13.783,13.295,13.616,15.418,14.353,13.621,8.923,5.702,5.402,3.035,8.375,11.068,9.501,7.953,5.983,16.202,8.206,5.277,14.336,5.595,3.863,7.445,3.602,3.067,2.519,2.696,3.729,2.605,1.909,2.357,3.438,7.663,10.639,9.386,18.776,24.948,26.342,74.668,90.860,85.049,55.540,56.932,6,N,5322
CLOADNSWCE,COUNTRYENERGY,2016/01/23,2016/05/12 22:04:47,55.823,35.661,32.324,25.826,20.825,15.105,12.592,8.303,12.072,9.092,18.393,16.088,21.310,29.407,27.341,25.279,26.695,30.574,30.266,28.625,33.456,23.944,26.925,19.320,22.785,30.480,19.367,12.765,17.734,18.423,18.418,10.183,9.531,13.200,10.021,7.714,8.455,13.615,12.567,11.454,17.469,19.434,26.775,53.797,47.936,36.069,25.279,20.189,7,N,5322
CLOADNSWCE,COUNTRYENERGY,2016/01/24,2016/05/19 22:02:56,23.196,17.897,13.298,15.408,15.346,17.764,16.919,10.423,9.521,7.063,13.311,16.389,17.296,25.491,15.504,25.497,30.811,29.330,25.290,26.731,34.392,27.372,20.263,20.228,20.257,23.139,15.638,15.171,12.282,13.318,9.195,8.914,6.606,13.388,12.204,10.407,9.184,10.173,9.966,15.975,25.601,20.714,26.961,50.029,45.622,23.803,21.878,25.564,1,N,5333
CLOADNSWCE,COUNTRYENERGY,2016/01/25,2016/05/19 22:02:56,35.187,22.533,14.976,15.292,19.202,9.779,13.281,13.085,14.618,11.520,17.138,17.226,6.826,3.899,4.343,4.465,9.281,12.457,17.099,13.222,14.664,10.955,4.310,5.430,10.441,2.203,1.701,10.722,5.619,2.471,2.078,2.501,5.114,5.675,3.075,3.782,3.539,7.069,11.456,10.157,21.224,23.817,29.077,70.137,89.236,83.863,65.967,57.222,2,N,5333
CLOADNSWCE,COUNTRYENERGY,2016/01/26,2016/05/19 22:02:56,59.396,40.042,27.564,26.028,24.592,20.254,13.946,17.858,8.628,11.410,8.746,10.043,6.877,4.139,2.085,3.203,9.347,9.954,17.189,20.765,13.320,13.348,7.237,7.203,11.948,7.517,5.286,2.553,5.102,4.493,4.970,4.767,6.198,2.917,2.889,5.266,3.680,4.646,14.495,13.574,22.039,32.569,32.409,66.591,82.267,79.714,65.703,52.132,3,N,5333
CLOADNSWCE,COUNTRYENERGY,2016/01/27,2016/05/19 22:02:56,60.869,34.866,27.644,26.130,19.850,16.249,16.901,10.944,14.267,17.800,18.278,14.251,11.572,6.640,4.605,2.854,9.761,16.758,7.579,8.858,11.419,9.296,6.955,10.571,10.145,5.146,4.882,4.451,3.072,1.565,5.517,5.528,5.590,5.302,3.743,5.984,5.602,10.798,16.045,12.331,20.534,29.501,33.299,77.420,95.174,90.894,72.452,61.053,4,N,5333
CLOADNSWCE,COUNTRYENERGY,2016/01/28,2016/05/19 22:02:56,74.382,49.341,36.502,30.472,21.847,18.700,14.555,10.348,13.734,21.087,19.054,21.286,13.772,6.000,3.306,3.750,12.694,12.672,9.142,12.482,10.305,12.140,4.200,5.027,12.327,7.474,5.549,4.935,5.766,5.540,3.367,4.060,1.665,2.017,3.356,4.133,4.575,12.997,15.779,15.420,18.776,28.662,26.887,63.410,102.253,83.635,71.176,59.614,5,N,5333
CLOADNSWCE,COUNTRYENERGY,2016/01/29,2016/05/19 22:02:56,75.242,50.559,36.444,33.908,18.494,14.917,15.999,15.004,12.806,20.842,15.324,20.346,16.093,6.825,2.074,4.638,5.952,13.146,13.968,13.995,14.447,10.753,6.944,8.093,11.419,5.892,3.323,2.540,3.007,9.018,5.151,4.490,3.087,7.956,3.443,5.942,4.060,9.042,9.626,10.007,23.801,31.286,27.020,54.195,88.767,77.666,62.568,68.980,6,N,5333
CLOADNSWCE,COUNTRYENERGY,2016/01/30,2016/05/19 22:02:56,70.957,46.025,32.764,28.838,26.889,27.981,23.771,24.726,17.943,9.470,15.938,17.878,16.931,23.518,31.609,36.821,36.649,34.779,36.099,29.558,20.846,26.613,27.259,21.908,25.533,29.103,27.064,16.938,21.517,25.203,13.370,10.549,9.594,11.619,12.074,13.672,9.103,9.316,17.314,17.378,17.925,18.809,22.629,40.407,43.072,38.791,26.868,28.388,7,N,5333
CLOADNSWCE,COUNTRYENERGY,2016/01/31,2016/05/26 22:02:31,41.788,25.699,14.679,17.722,14.081,14.486,18.114,10.238,13.604,14.639,14.326,10.358,18.369,23.729,22.366,25.671,17.080,28.635,33.271,37.011,29.127,26.114,28.007,27.965,29.465,26.957,24.097,19.352,19.006,21.095,13.096,11.809,5.854,16.264,14.394,11.152,11.578,14.842,18.316,23.496,31.832,19.162,32.870,45.875,47.151,30.093,24.006,30.245,1,N,5344
CLOADNSWCE,COUNTRYENERGY,2016/02/01,2016/05/26 22:02:31,43.616,31.883,21.918,18.953,18.672,21.509,14.307,11.921,9.458,15.713,19.160,20.885,19.304,8.650,1.740,3.947,9.134,9.646,10.471,14.879,10.672,10.219,10.654,9.288,12.386,4.962,3.037,2.361,3.231,5.052,2.721,0.947,1.626,2.075,2.703,3.879,6.800,9.375,9.851,18.671,24.078,26.652,28.923,66.522,93.436,77.138,60.051,71.844,2,N,5344
CLOADNSWCE,COUNTRYENERGY,2016/02/02,2016/05/26 22:02:31,78.481,54.981,33.096,25.979,17.866,16.181,17.399,10.693,14.248,18.198,18.992,25.473,20.582,9.822,4.867,2.794,7.078,13.419,8.289,10.316,9.985,7.433,3.963,4.412,8.012,8.034,2.269,4.923,0.904,2.403,1.153,3.647,4.812,2.987,2.450,2.615,1.875,7.970,13.191,14.518,25.079,34.831,30.295,67.415,95.760,80.333,59.574,64.433,3,N,5344
CLOADNSWCE,COUNTRYENERGY,2016/02/03,2016/05/26 22:02:31,67.890,47.407,33.810,24.728,19.994,16.427,13.274,12.449,14.491,18.341,15.648,13.208,13.230,11.128,2.830,3.537,8.712,10.683,7.768,14.049,7.091,9.193,8.230,3.481,10.408,7.539,1.973,3.737,3.066,3.152,1.816,3.244,4.320,3.931,1.496,7.570,2.523,7.446,12.010,4.298,18.246,28.279,29.393,63.785,98.636,78.439,72.515,60.978,4,N,5344
CLOADNSWCE,COUNTRYENERGY,2016/02/04,2016/05/26 22:02:31,63.786,49.591,33.896,27.026,20.503,15.614,15.900,11.530,17.412,15.533,18.571,21.673,9.027,7.715,6.345,4.502,6.529,11.166,11.135,13.537,11.665,7.742,3.750,4.636,9.645,6.943,1.744,2.531,4.052,5.231,4.386,4.875,3.844,2.600,2.037,5.827,8.460,8.645,9.979,10.918,22.448,29.573,32.284,69.596,95.473,97.355,68.424,63.370,5,N,5344
CLOADNSWCE,COUNTRYENERGY,2016/02/05,2016/05/26 22:02:31,71.596,55.756,33.984,24.873,16.836,12.832,14.084,6.543,19.312,14.073,12.650,21.127,12.491,14.419,11.090,7.332,13.681,13.421,13.522,17.877,8.738,8.991,8.147,7.813,11.281,6.432,4.390,4.966,4.492,3.103,3.369,1.408,0.289,3.868,2.627,1.758,4.061,7.975,14.694,13.721,17.746,22.385,31.715,65.026,90.683,82.399,53.209,54.995,6,N,5344
CLOADNSWCE,COUNTRYENERGY,2016/02/06,2016/05/26 22:02:31,70.102,45.960,30.806,21.000,22.462,19.616,16.361,13.988,12.457,16.274,15.977,13.766,26.902,24.517,24.943,28.418,30.278,39.162,25.548,25.327,29.394,21.839,16.397,21.972,19.840,18.977,24.217,18.027,19.148,14.655,16.848,12.092,8.692,10.378,16.030,17.870,11.140,16.289,23.288,18.938,23.772,16.352,16.247,37.880,36.395,31.257,27.822,28.738,7,N,5344
CLOADNSWCE,COUNTRYENERGY,2016/02/07,2016/06/03 22:02:35,39.907,30.677,14.279,13.581,19.184,12.594,15.482,17.050,11.859,6.802,12.993,13.684,13.746,20.517,23.444,22.729,31.915,26.509,35.906,28.141,17.332,26.301,28.476,24.381,24.616,21.489,18.254,19.847,18.769,7.334,10.801,13.595,11.964,8.687,7.140,10.869,13.710,20.019,16.455,15.801,20.875,29.807,33.916,52.719,42.760,27.457,25.420,27.316,1,N,5359
CLOADNSWCE,COUNTRYENERGY,2016/02/08,2016/06/03 22:02:35,36.501,25.760,17.339,15.927,14.451,14.839,20.377,14.546,18.476,23.785,15.245,18.266,16.540,8.653,8.010,3.586,9.845,13.254,15.137,14.371,7.070,8.220,3.504,2.586,8.375,5.079,2.884,2.969,3.441,1.340,2.512,3.114,2.827,4.711,3.134,4.279,4.689,10.574,14.637,19.344,28.180,29.640,35.437,68.007,80.731,74.527,55.688,56.426,2,N,5359
CLOADNSWCE,COUNTRYENERGY,2016/02/09,2016/06/03 22:02:35,68.073,43.261,31.654,23.623,18.183,10.229,15.974,8.914,13.424,13.147,20.463,26.346,13.072,9.586,4.474,5.898,11.737,12.812,11.334,8.507,7.675,3.845,6.507,4.436,11.793,5.130,5.213,7.280,4.260,2.491,2.691,4.477,4.345,2.012,1.811,3.628,3.603,6.364,15.631,12.382,18.641,31.519,29.438,63.428,94.232,74.290,59.124,57.131,3,N,5359
CLOADNSWCE,COUNTRYENERGY,2016/02/10,2016/06/03 22:02:35,59.761,44.576,25.347,24.554,17.711,10.812,16.180,18.587,16.420,8.431,20.524,25.621,17.169,8.239,6.096,6.271,7.481,9.720,11.467,11.534,7.466,12.409,3.430,4.623,9.581,5.591,4.563,2.976,1.928,5.196,3.438,2.415,4.060,2.092,4.996,7.704,6.982,11.019,14.410,9.608,16.435,31.261,38.359,64.047,90.505,83.827,68.568,53.597,4,N,5359
CLOADNSWCE,COUNTRYENERGY,2016/02/11,2016/06/03 22:02:35,59.546,37.550,28.343,24.493,18.508,16.842,10.831,11.069,18.145,10.046,16.606,24.518,10.359,9.376,5.027,6.728,9.011,11.515,10.021,11.490,10.021,7.926,3.360,4.277,10.907,5.701,5.332,5.289,3.629,4.056,3.223,1.528,4.085,2.822,3.567,4.303,5.561,6.590,12.190,12.478,24.390,28.025,28.418,66.305,89.174,74.031,59.055,48.511,5,N,5359
CLOADNSWCE,COUNTRYENERGY,2016/02/12,2016/06/03 22:02:35,57.856,41.745,30.453,26.936,15.722,9.585,13.630,10.935,15.644,19.926,24.065,25.710,8.056,8.364,7.039,4.060,8.792,8.298,7.981,12.452,10.576,9.184,6.293,6.174,11.237,5.228,4.405,3.490,3.298,2.637,2.091,3.024,2.803,4.839,2.033,1.587,4.008,7.247,8.103,9.763,21.028,25.016,26.366,57.718,89.777,75.759,56.469,54.522,6,N,5359
CLOADNSWCE,COUNTRYENERGY,2016/02/13,2016/06/03 22:02:35,56.737,37.221,31.515,22.959,22.812,15.567,23.264,10.631,7.705,11.411,18.210,19.438,24.910,22.367,24.697,30.497,29.843,22.450,25.832,23.167,26.528,18.747,14.159,21.413,18.332,21.888,17.490,12.942,12.248,10.641,12.343,5.276,9.021,9.704,9.278,13.193,8.144,12.322,13.722,12.848,23.637,14.155,19.679,44.990,36.481,20.220,15.883,22.316,7,N,5359
CLOADNSWCE,COUNTRYENERGY,2016/02/14,2016/06/09 22:04:42,38.751,26.108,20.226,17.735,17.891,13.849,15.395,8.342,13.894,10.392,20.142,11.502,14.830,22.946,26.388,17.966,20.175,24.014,39.052,26.018,27.462,30.370,23.124,24.426,26.751,22.854,12.222,16.687,18.282,12.547,8.664,13.262,9.403,9.677,12.435,15.574,14.745,14.911,18.577,24.042,23.252,23.207,25.675,47.474,40.513,23.661,22.249,30.153,1,N,5368
CLOADNSWCE,COUNTRYENERGY,2016/02/15,2016/06/09 22:04:42,36.331,25.907,17.987,14.572,12.910,13.743,13.320,12.910,14.038,9.789,11.425,18.927,11.689,7.516,7.214,7.600,10.903,13.394,10.520,12.225,5.803,9.854,7.402,3.687,7.034,3.330,5.146,7.027,3.170,1.514,1.343,1.210,2.080,3.663,4.945,4.790,3.059,7.922,17.582,14.938,23.648,29.652,28.609,60.978,89.180,71.100,61.098,58.753,2,N,5368
CLOADNSWCE,COUNTRYENERGY,2016/02/16,2016/06/09 22:04:42,63.505,32.152,29.057,27.974,18.639,18.648,20.971,18.557,14.766,14.218,15.347,22.035,9.644,10.828,7.359,9.610,8.304,9.633,10.762,11.662,7.395,8.039,7.052,3.066,7.780,6.234,0.833,2.271,3.006,5.886,3.340,2.177,2.441,5.677,4.725,4.048,2.443,11.106,14.381,7.011,22.862,33.078,28.597,61.997,93.783,69.158,65.513,71.280,3,N,5368
CLOADNSWCE,COUNTRYENERGY,2016/02/17,2016/06/09 22:04:42,73.504,55.419,33.155,22.103,27.377,19.132,16.513,13.271,14.074,19.127,24.674,22.464,15.542,8.982,6.682,4.419,7.244,10.930,11.832,16.522,8.576,7.830,6.374,4.254,11.203,7.565,4.167,4.051,1.612,7.088,5.324,2.857,2.037,3.205,3.808,4.069,5.892,8.454,16.474,6.875,19.312,29.098,32.624,61.408,94.881,73.929,64.475,58.703,4,N,5368
CLOADNSWCE,COUNTRYENERGY,2016/02/18,2016/06/09 22:04:42,72.483,54.172,32.621,21.664,19.325,15.911,18.329,14.834,15.057,18.051,18.963,25.432,17.474,8.271,4.262,9.133,9.656,10.058,10.207,12.437,6.049,7.699,4.216,2.848,9.748,4.911,3.522,2.618,6.490,3.370,2.714,1.190,2.209,3.505,3.992,3.810,3.369,7.620,9.129,7.972,18.025,29.452,29.968,62.893,92.617,73.458,59.236,54.174,5,N,5368
CLOADNSWCE,COUNTRYENERGY,2016/02/19,2016/06/09 22:04:42,64.442,52.633,34.767,26.499,16.822,13.319,16.942,10.643,19.773,19.128,16.494,18.775,14.084,5.652,4.793,6.048,9.640,10.378,10.173,11.734,8.045,12.071,4.274,5.153,8.970,2.576,2.165,3.795,4.252,5.337,2.402,1.954,1.316,0.718,2.202,6.701,3.478,8.362,5.046,10.962,21.028,23.535,24.708,59.078,86.371,72.518,53.071,47.678,6,N,5368
CLOADNSWCE,COUNTRYENERGY,2016/02/20,2016/06/09 22:04:42,59.923,43.410,23.434,27.188,24.840,15.679,12.754,15.266,14.994,12.402,11.431,14.262,28.143,23.469,22.630,26.339,31.501,25.114,27.571,25.870,27.340,18.769,30.480,25.725,22.743,25.004,18.266,15.419,16.548,16.750,7.785,7.079,8.968,10.694,8.931,8.400,15.436,7.637,9.111,18.744,22.769,15.293,20.177,41.512,34.819,27.611,24.303,22.041,7,N,5368
CLOADNSWCE,COUNTRYENERGY,2016/02/21,2016/06/16 22:06:51,34.648,22.263,23.619,20.262,15.738,12.836,15.548,18.628,12.877,11.156,8.848,9.683,21.335,18.454,27.026,18.590,25.739,31.606,28.105,23.207,26.716,22.049,19.035,17.643,21.302,26.659,16.439,16.137,13.581,11.840,10.648,7.300,8.944,10.931,9.822,13.080,11.560,11.969,21.977,17.286,25.390,16.703,24.769,39.521,41.726,36.194,20.746,24.455,1,N,5379
CLOADNSWCE,COUNTRYENERGY,2016/02/22,2016/06/16 22:06:51,34.011,29.097,11.764,14.356,19.924,15.882,15.377,13.040,15.389,16.106,18.779,20.676,11.126,9.068,9.052,5.599,9.640,12.138,8.509,9.835,6.277,7.837,7.359,4.300,6.899,4.175,4.207,3.651,1.822,4.216,0.618,4.188,2.788,2.927,2.440,3.052,2.843,8.176,14.676,9.120,19.095,25.060,31.272,69.899,84.050,64.715,51.924,50.697,2,N,5379
CLOADNSWCE,COUNTRYENERGY,2016/02/23,2016/06/16 22:06:51,58.433,38.902,30.457,24.190,16.219,13.780,13.855,10.201,20.700,15.208,18.256,15.471,15.347,6.203,5.721,6.747,9.730,10.503,10.420,12.157,12.361,7.243,6.129,2.254,9.622,5.098,1.930,3.961,2.062,4.808,1.954,0.870,0.780,1.054,1.534,3.131,4.139,11.728,10.231,17.028,26.325,28.558,27.016,61.995,80.151,61.746,47.364,51.979,3,N,5379
CLOADNSWCE,COUNTRYENERGY,2016/02/24,2016/06/16 22:06:51,55.426,30.027,19.453,22.153,17.497,9.910,13.601,11.316,12.083,21.665,17.506,19.083,11.209,11.047,16.547,7.665,8.627,14.926,10.726,13.071,11.403,7.002,5.241,5.120,9.045,3.365,1.066,2.093,7.262,6.699,4.695,3.156,3.280,3.902,3.010,2.363,6.576,7.339,8.651,12.352,16.755,24.095,30.833,52.618,73.666,67.475,48.025,43.355,4,N,5379
CLOADNSWCE,COUNTRYENERGY,2016/02/25,2016/06/16 22:06:51,51.440,35.051,29.069,21.372,16.294,12.880,13.512,14.297,12.241,18.644,15.349,25.631,11.519,8.177,6.220,0.784,7.544,9.090,8.622,11.565,6.578,6.534,3.522,2.388,12.334,6.406,6.829,6.018,2.843,2.300,2.993,1.039,1.585,2.882,2.665,3.490,3.367,8.169,10.310,13.486,18.265,23.102,25.081,63.241,77.213,71.131,52.101,51.624,5,N,5379
