ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
CLOADNSWCE,COUNTRYENERGY,2017/01/17,2017/05/11 22:03:27,50.688,41.607,17.253,19.223,13.916,10.549,11.702,17.516,12.577,18.050,23.447,14.305,8.835,7.363,0.824,3.239,9.069,8.814,9.701,8.394,4.640,6.653,3.887,5.390,9.280,9.185,1.742,2.777,6.465,4.290,3.913,4.615,2.874,4.020,5.433,4.176,4.648,1.925,7.316,9.886,14.182,24.207,25.470,68.455,98.060,84.598,57.654,49.317,3,N,5920
CLOADNSWCE,COUNTRYENERGY,2017/01/18,2017/05/11 22:03:27,44.232,37.382,18.500,21.735,13.241,7.462,6.682,12.438,16.092,12.903,16.907,17.530,9.448,3.888,1.157,1.743,7.683,10.836,9.192,12.264,10.387,13.308,11.942,11.574,10.374,6.618,7.580,1.913,6.320,5.004,6.569,5.392,4.914,4.124,6.233,2.652,4.227,3.619,8.559,7.473,13.988,23.306,26.763,68.247,107.253,81.769,58.577,46.767,4,N,5920
CLOADNSWCE,COUNTRYENERGY,2017/01/19,2017/05/11 22:03:27,39.755,25.549,11.185,21.575,17.492,11.488,11.891,9.022,17.210,11.092,20.206,17.127,6.175,4.858,5.695,5.013,11.856,7.826,10.631,9.423,7.430,7.983,10.738,7.182,8.855,7.714,6.272,5.465,4.358,1.712,3.272,5.830,1.861,2.745,2.307,5.242,6.337,1.616,7.664,11.283,14.758,23.947,24.779,73.003,108.106,86.219,61.930,62.364,5,N,5920
CLOADNSWCE,COUNTRYENERGY,2017/01/20,2017/05/11 22:03:27,52.125,35.720,26.911,23.623,18.494,11.994,10.016,17.113,15.247,11.548,21.648,21.894,8.873,4.024,3.118,6.002,9.711,9.764,7.303,11.310,9.881,9.828,7.103,9.078,9.437,4.150,2.755,4.887,5.122,3.771,2.787,5.858,0.384,0.923,1.166,4.075,1.399,2.460,8.956,11.753,15.120,21.496,21.002,76.259,107.876,90.704,61.252,53.611,6,N,5920
CLOADNSWCE,COUNTRYENERGY,2017/01/21,2017/05/11 22:03:27,59.343,34.457,23.648,18.854,18.230,13.581,11.042,17.659,15.679,18.145,14.037,17.905,26.490,19.503,33.177,31.211,24.929,18.434,24.589,24.582,29.571,29.266,26.717,26.177,24.018,26.410,23.522,20.544,18.825,19.997,12.740,13.083,6.096,5.897,14.363,9.245,12.639,6.677,9.541,12.088,12.620,17.812,21.626,52.368,44.995,34.583,30.217,32.710,7,N,5920
CLOADNSWCE,COUNTRYENERGY,2017/01/22,2017/05/19 22:04:42,45.307,28.118,17.969,17.679,13.000,12.326,8.987,9.633,10.890,11.287,16.983,18.036,19.135,20.573,25.515,26.798,30.652,28.555,18.897,18.433,39.313,28.035,24.408,26.781,27.737,18.077,29.183,16.949,22.069,15.753,11.592,11.808,5.096,8.277,7.145,7.502,10.241,13.686,16.351,13.335,16.778,23.902,23.852,47.527,52.247,31.698,25.368,32.853,1,N,5933
CLOADNSWCE,COUNTRYENERGY,2017/01/23,2017/05/19 22:04:42,45.206,30.648,12.136,16.719,9.036,7.834,12.820,10.552,10.917,24.033,25.549,15.914,10.270,5.345,1.877,1.256,6.159,8.548,9.519,6.527,6.258,9.530,4.087,5.040,9.611,5.966,6.174,2.955,5.097,2.325,4.059,1.601,3.575,4.287,2.751,3.848,4.255,4.847,10.286,10.752,15.325,26.447,27.070,74.077,100.230,71.540,62.611,59.906,2,N,5933
CLOADNSWCE,COUNTRYENERGY,2017/01/24,2017/05/19 22:04:42,51.301,38.418,26.519,21.139,16.944,4.687,9.431,13.559,8.997,17.858,16.482,11.136,8.313,7.938,4.674,3.154,4.325,7.336,6.889,10.177,9.579,12.477,8.546,7.627,7.156,1.951,0.833,3.198,5.939,5.258,3.568,4.115,1.866,4.713,4.030,4.798,3.952,6.182,7.752,10.429,17.352,28.021,28.801,78.638,112.954,93.372,80.109,57.304,3,N,5933
CLOADNSWCE,COUNTRYENERGY,2017/01/25,2017/05/19 22:04:42,51.230,43.973,21.804,21.951,18.587,14.169,12.395,11.947,18.156,19.710,19.251,12.059,9.332,5.953,3.851,4.009,6.912,11.063,4.698,7.096,8.946,7.859,5.207,6.529,10.102,6.553,2.221,5.034,9.164,2.981,4.164,1.423,5.268,1.011,1.685,0.931,3.577,1.211,7.269,9.969,10.672,24.533,27.442,75.457,110.565,88.959,66.446,61.132,4,N,5933
CLOADNSWCE,COUNTRYENERGY,2017/01/26,2017/05/19 22:04:42,64.288,65.091,33.117,22.719,14.332,9.892,7.895,11.400,17.865,16.570,17.183,13.111,6.715,4.411,2.827,3.303,3.407,9.729,8.383,13.432,16.246,16.655,2.214,6.889,8.980,4.517,6.876,5.865,4.543,3.897,6.764,6.845,1.635,1.049,1.574,2.274,0.880,1.948,7.801,15.023,12.988,25.347,29.065,77.307,102.442,83.403,69.543,59.780,5,N,5933
CLOADNSWCE,COUNTRYENERGY,2017/01/27,2017/05/19 22:04:42,62.549,42.056,30.229,23.905,23.239,15.517,10.598,16.291,14.877,10.845,11.495,17.826,8.821,2.968,3.363,3.930,5.804,10.949,11.692,11.023,8.666,7.257,5.709,4.692,6.288,4.327,2.313,3.884,3.883,4.295,3.037,2.635,0.813,4.463,2.640,2.087,1.843,0.623,7.341,9.079,12.813,23.645,25.175,71.718,104.741,86.852,55.542,53.399,6,N,5933
CLOADNSWCE,COUNTRYENERGY,2017/01/28,2017/05/19 22:04:42,44.822,42.619,26.840,25.792,21.877,18.544,15.275,12.999,12.201,15.910,12.785,21.094,19.585,18.103,16.021,27.647,27.698,23.510,35.754,21.848,20.161,23.822,23.449,28.623,22.542,25.809,17.397,13.994,16.357,16.466,12.189,6.951,6.424,6.863,10.732,5.207,6.068,8.674,11.528,9.503,13.600,16.723,16.810,45.294,53.374,39.886,27.001,30.353,7,N,5933
CLOADNSWCE,COUNTRYENERGY,2017/01/29,2017/05/25 22:06:19,32.766,26.220,11.729,16.258,13.673,8.484,12.536,14.470,18.763,18.261,16.723,15.389,18.753,18.951,17.081,25.683,29.441,23.161,18.577,22.125,27.704,32.673,21.336,22.082,19.077,26.906,23.546,17.057,15.494,17.867,8.788,5.557,6.582,6.185,9.104,8.679,10.388,12.886,14.706,15.152,18.002,22.407,14.993,53.696,50.306,32.291,24.761,33.910,1,N,5944
CLOADNSWCE,COUNTRYENERGY,2017/01/30,2017/05/25 22:06:19,35.786,20.991,13.562,14.945,15.669,14.700,11.055,9.661,14.661,18.623,25.450,18.361,9.954,6.951,3.490,1.105,5.834,4.666,4.043,9.996,7.662,5.900,2.131,8.676,8.337,6.826,3.703,5.702,5.694,1.684,3.758,3.265,2.237,3.727,2.288,1.601,2.303,3.661,8.680,10.377,16.559,24.558,23.995,77.638,108.700,72.861,55.948,58.954,2,N,5944
CLOADNSWCE,COUNTRYENERGY,2017/01/31,2017/05/25 22:06:19,50.545,34.001,19.800,24.863,11.935,7.502,9.063,8.883,14.939,17.604,18.966,18.972,10.658,6.654,3.022,5.770,8.254,5.534,5.016,6.238,7.209,9.741,8.155,5.594,8.941,9.713,3.901,4.853,6.103,5.263,4.387,5.426,1.740,4.777,2.201,2.586,3.466,5.426,6.357,11.577,21.121,32.892,21.497,70.825,103.230,82.739,61.781,52.646,3,N,5944
CLOADNSWCE,COUNTRYENERGY,2017/02/01,2017/05/25 22:06:19,49.374,35.196,17.360,18.370,17.310,14.558,12.050,10.061,14.032,13.537,20.849,17.750,9.392,4.759,3.288,1.221,4.123,8.545,8.093,6.807,7.135,7.558,6.430,6.101,6.228,3.690,1.177,3.677,1.763,1.477,1.709,6.688,3.017,3.909,2.049,4.190,8.483,7.016,7.592,8.856,17.246,23.536,21.781,68.369,103.940,81.874,59.344,50.740,4,N,5944
CLOADNSWCE,COUNTRYENERGY,2017/02/02,2017/05/25 22:06:19,47.415,39.188,15.768,17.365,15.691,16.469,10.159,9.473,12.791,22.745,26.054,18.357,7.258,8.183,3.263,3.073,6.174,9.473,10.208,6.366,11.613,6.605,4.787,8.180,9.779,6.596,4.758,5.238,2.993,3.338,3.481,4.964,0.821,0.300,2.299,2.041,2.800,2.956,7.109,10.573,18.802,24.589,24.665,69.626,109.348,93.021,65.400,59.232,5,N,5944
CLOADNSWCE,COUNTRYENERGY,2017/02/03,2017/05/25 22:06:19,51.965,32.882,15.062,20.453,21.392,8.873,11.055,9.027,16.691,17.869,21.426,23.209,9.882,3.832,3.420,4.272,7.583,7.656,6.322,4.919,11.486,6.585,3.992,7.937,6.887,3.294,6.225,5.024,3.681,4.156,4.179,2.823,0.771,1.846,2.917,4.433,1.842,4.487,9.658,10.233,11.568,24.658,23.074,72.081,107.979,91.194,63.963,58.919,6,N,5944
CLOADNSWCE,COUNTRYENERGY,2017/02/04,2017/05/25 22:06:19,50.219,36.944,16.494,19.935,15.060,13.867,9.376,16.805,20.158,21.356,16.874,13.225,20.569,18.393,28.605,31.519,30.894,18.923,21.613,27.496,22.133,27.532,18.491,23.763,21.521,20.379,22.574,13.030,17.685,12.565,12.875,9.796,5.731,9.187,9.125,5.403,5.913,8.917,13.408,14.897,10.378,17.584,14.287,47.286,52.898,29.581,25.666,30.545,7,N,5944
CLOADNSWCE,COUNTRYENERGY,2017/02/05,2017/06/08 22:03:15,39.324,23.452,11.494,12.989,16.176,11.013,8.245,12.500,11.107,15.230,10.231,13.965,16.234,17.766,26.737,28.308,25.852,32.386,21.137,21.350,24.618,19.637,27.238,18.256,25.158,15.974,18.259,13.390,14.450,16.322,12.910,6.414,7.857,6.772,7.721,7.832,11.298,10.033,19.309,13.221,14.773,22.590,19.336,44.004,48.220,25.421,28.299,32.485,1,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/06,2017/06/08 22:03:15,34.773,23.779,11.056,10.289,13.044,10.550,6.859,6.756,13.817,10.843,20.085,17.341,10.810,8.671,3.471,4.121,6.656,10.282,11.050,10.190,12.458,10.505,8.681,5.333,9.528,5.140,6.309,3.568,2.897,2.623,5.583,3.814,3.066,3.620,1.376,4.984,4.708,4.657,6.930,6.793,18.361,25.964,26.402,73.451,108.882,91.677,62.597,46.185,2,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/07,2017/06/08 22:03:15,51.317,34.652,16.869,18.659,14.308,13.464,8.267,7.391,13.133,16.500,18.295,19.051,11.186,5.113,2.062,3.813,7.599,8.646,5.096,9.274,13.047,7.360,7.359,6.092,5.856,6.258,3.542,6.377,5.562,3.399,2.980,2.443,2.165,1.219,2.055,2.234,4.029,4.756,6.538,10.261,17.434,26.748,24.899,72.496,101.215,84.243,66.963,56.942,3,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/08,2017/06/08 22:03:15,45.521,33.688,15.031,13.934,12.611,12.853,10.323,14.674,16.014,17.232,17.821,23.501,13.552,8.158,3.654,1.459,7.409,11.784,6.128,10.626,10.244,5.999,4.429,4.315,6.511,4.315,3.684,5.977,2.071,1.804,3.280,1.720,2.747,2.266,2.137,1.907,4.834,2.476,6.366,7.476,15.799,27.133,24.968,68.287,98.195,79.819,69.847,58.205,4,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/09,2017/06/08 22:03:15,50.042,28.437,17.088,19.557,9.295,12.439,8.160,10.254,14.347,13.243,15.986,18.155,8.580,3.473,4.350,4.309,8.297,9.602,7.958,10.748,11.112,13.366,3.007,3.278,6.150,6.991,4.104,4.022,4.899,3.710,3.432,4.122,3.162,2.505,2.683,2.818,3.063,2.750,7.843,11.823,9.528,23.735,21.983,69.778,94.952,74.638,52.638,41.049,5,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/10,2017/06/08 22:03:15,47.764,32.538,16.264,14.475,14.716,10.383,12.886,6.213,16.171,9.622,18.164,17.155,5.329,3.721,5.119,4.835,6.380,8.498,11.349,10.391,9.088,6.226,4.398,3.982,2.612,1.390,1.976,2.322,3.238,2.631,2.685,3.632,2.654,2.175,2.269,2.398,3.654,2.108,8.224,8.803,7.923,17.033,25.314,68.870,95.592,65.569,44.659,36.617,6,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/11,2017/06/08 22:03:15,39.817,26.039,16.484,18.647,15.563,11.045,10.472,11.266,6.998,12.405,12.472,22.102,20.355,22.839,24.644,17.468,16.470,24.430,24.985,20.767,26.734,18.945,15.003,12.471,9.237,6.965,5.125,3.711,3.246,3.320,5.148,3.402,3.732,5.555,3.732,4.876,4.340,2.240,11.080,6.858,10.032,17.625,17.214,39.262,44.523,42.266,23.877,31.651,7,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/12,2017/06/08 22:03:15,28.021,22.164,19.732,19.871,17.556,15.861,11.360,9.552,12.596,8.338,8.113,16.847,13.491,18.589,24.815,25.913,31.951,23.226,26.650,22.318,26.376,30.202,19.719,21.589,16.611,21.484,17.237,20.776,23.290,22.175,13.228,8.843,9.132,8.161,10.770,7.568,9.051,16.265,20.893,12.388,17.159,21.275,20.324,47.523,51.904,34.607,28.660,31.102,1,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/13,2017/06/08 22:03:15,38.730,20.408,12.857,20.816,12.408,9.973,8.129,10.299,17.989,19.032,20.054,15.334,9.610,10.476,4.687,3.318,7.773,13.796,8.375,12.438,5.559,7.281,6.027,6.425,10.637,8.920,2.753,3.181,3.728,4.169,2.505,3.207,0.621,2.272,4.152,3.548,1.053,4.498,7.682,14.561,16.180,30.101,25.670,74.877,120.200,102.100,74.751,64.368,2,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/14,2017/06/08 22:03:15,54.591,28.515,16.283,25.268,17.808,13.511,6.585,14.445,18.865,19.834,25.682,23.807,12.262,5.271,5.926,1.129,8.192,16.619,10.520,10.874,7.922,12.591,8.191,7.121,9.951,8.450,9.061,3.083,3.081,4.004,3.744,3.033,1.126,1.527,2.073,1.930,4.472,5.788,11.359,10.926,15.790,30.973,28.559,76.294,110.920,100.137,71.640,54.722,3,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/15,2017/06/08 22:03:15,49.301,36.496,20.612,18.051,21.324,18.740,18.705,7.191,18.931,20.507,22.768,23.875,11.385,6.554,4.641,4.723,8.714,12.866,10.929,9.465,8.077,8.102,8.793,9.206,10.971,3.631,2.715,3.331,5.159,6.665,1.429,0.320,0.690,1.660,3.183,3.058,2.643,5.309,9.288,11.029,16.535,27.376,25.730,68.544,112.739,93.501,61.759,53.647,4,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/16,2017/06/08 22:03:15,55.084,36.724,25.759,19.488,22.434,18.795,20.063,8.929,16.188,20.235,20.998,27.602,11.645,8.700,7.826,2.788,9.172,13.251,11.990,10.773,8.148,5.157,3.373,3.670,7.792,5.547,7.499,2.252,1.986,5.339,3.925,5.418,2.983,3.103,2.689,3.833,6.892,7.726,9.297,8.423,15.823,22.528,23.221,66.444,109.760,87.093,66.878,53.348,5,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/17,2017/06/08 22:03:15,50.455,23.492,16.908,16.300,18.678,11.059,11.781,10.139,15.133,12.249,27.071,29.013,9.183,8.229,7.993,1.750,11.812,12.177,7.841,6.458,8.341,11.828,4.968,3.804,9.755,9.235,8.012,9.401,6.686,6.446,5.638,2.540,2.605,1.410,5.524,4.594,5.640,8.215,8.003,9.351,7.749,18.193,25.053,70.977,109.042,92.707,60.833,55.089,6,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/18,2017/06/08 22:03:15,45.812,29.729,22.466,17.756,19.879,16.616,18.307,12.776,16.136,15.761,13.345,15.750,27.234,29.907,27.004,32.285,37.466,24.855,34.583,21.607,36.399,35.602,27.468,23.291,17.013,23.403,20.981,22.116,15.527,16.031,19.300,13.865,8.372,5.460,7.281,11.510,11.063,14.417,17.007,23.188,13.458,14.032,32.749,49.329,59.556,37.601,31.756,31.517,7,N,5967
CLOADNSWCE,COUNTRYENERGY,2017/02/19,2017/06/15 22:40:32,30.919,18.709,10.354,20.201,14.184,10.087,13.562,8.565,13.273,5.879,14.135,21.191,20.531,23.794,25.898,25.287,30.540,40.377,29.168,35.962,31.323,32.287,26.555,30.345,33.358,25.932,16.925,22.077,18.877,23.353,17.209,8.480,8.062,2.901,7.017,9.484,12.380,22.228,23.290,25.139,15.395,20.255,18.630,57.265,57.646,40.507,30.720,35.749,1,N,5979
CLOADNSWCE,COUNTRYENERGY,2017/02/20,2017/06/15 22:40:32,29.808,16.980,16.537,18.202,12.352,11.608,10.771,14.697,16.596,19.753,21.307,29.744,9.529,12.630,7.576,4.699,10.600,13.958,8.906,11.142,13.339,11.329,8.229,7.032,11.632,10.134,8.585,4.782,5.166,2.553,6.006,4.629,1.706,1.937,2.815,3.399,3.033,6.090,12.791,13.641,17.990,28.964,27.656,72.733,126.633,107.992,82.966,81.887,2,N,5979
CLOADNSWCE,COUNTRYENERGY,2017/02/21,2017/06/15 22:40:32,73.569,45.053,26.305,25.168,19.056,10.326,14.032,12.192,18.595,16.575,25.202,25.960,8.532,8.699,6.144,4.988,9.989,15.510,11.677,11.759,12.325,12.430,6.003,8.898,12.516,10.022,8.798,8.030,9.516,3.387,5.045,1.554,0.929,2.363,1.829,2.830,2.476,7.682,12.903,13.948,14.119,28.986,28.750,82.699,114.913,106.820,87.257,74.341,3,N,5979
CLOADNSWCE,COUNTRYENERGY,2017/02/22,2017/06/15 22:40:32,58.645,35.395,21.461,25.248,20.701,15.832,15.470,12.377,18.911,19.668,29.368,27.007,9.342,5.817,7.290,1.715,7.008,15.919,12.039,6.445,16.305,8.315,7.826,8.582,9.262,5.015,2.725,3.465,2.752,2.985,2.766,1.996,1.315,2.523,1.005,1.623,1.503,5.139,8.986,8.138,15.463,27.843,27.418,81.747,105.162,96.813,73.886,67.945,4,N,5979
CLOADNSWCE,COUNTRYENERGY,2017/02/23,2017/06/15 22:40:32,50.142,41.140,22.099,22.814,21.350,17.357,13.616,11.732,14.300,15.229,31.414,28.649,10.064,2.430,2.599,2.553,4.803,10.081,6.449,9.013,11.039,12.183,5.619,7.665,11.458,5.562,3.434,4.643,7.394,5.695,2.930,4.317,1.714,2.337,3.991,2.630,2.566,5.104,8.505,13.838,21.241,22.228,20.624,71.486,111.337,96.142,69.999,62.907,5,N,5979
CLOADNSWCE,COUNTRYENERGY,2017/02/24,2017/06/15 22:40:32,60.588,35.831,24.028,22.510,22.714,13.046,7.727,11.399,16.111,17.648,21.012,25.346,13.863,7.435,3.371,2.869,3.877,8.277,10.309,12.170,11.071,5.291,4.581,9.129,9.842,8.397,10.716,3.516,4.162,3.049,4.143,2.950,2.235,7.532,3.435,1.364,4.149,5.276,7.828,10.381,15.409,27.461,22.412,68.135,107.764,102.249,74.715,51.423,6,N,5979
CLOADNSWCE,COUNTRYENERGY,2017/02/25,2017/06/15 22:40:32,47.965,37.787,21.162,19.873,18.827,23.294,16.595,10.946,16.088,11.320,20.409,22.903,18.739,23.204,26.537,31.636,39.150,28.878,30.267,31.883,31.248,35.837,20.510,21.457,20.598,25.495,16.190,25.533,18.748,26.403,15.694,11.861,5.995,13.664,16.074,8.082,4.349,6.786,18.575,9.912,16.585,25.933,19.746,53.269,51.509,35.227,31.109,29.562,7,N,5979
