ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
CLOADNSWCE,COUNTRYENERGY,2018/10/28,2019/03/08 22:03:41,38.154,25.970,19.527,15.828,17.729,18.942,10.114,12.072,15.851,11.897,21.257,24.612,20.752,24.717,26.561,38.635,42.159,35.672,40.701,38.743,39.073,33.565,21.211,24.653,32.525,24.002,14.415,24.850,21.235,34.112,17.136,8.593,11.328,12.963,15.463,18.556,15.022,14.474,20.579,21.148,27.112,27.811,25.421,71.019,82.213,55.370,41.480,45.695,1,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/10/29,2019/03/08 22:03:41,38.583,36.751,24.878,27.894,26.136,19.324,18.509,12.787,17.667,26.666,26.364,34.271,15.643,18.938,14.323,10.228,10.733,14.556,14.812,13.234,9.462,10.564,5.969,9.455,8.504,6.974,6.466,7.426,8.020,8.717,3.113,3.690,3.242,2.648,6.709,4.884,7.422,6.288,12.253,13.381,19.512,31.063,39.721,89.918,134.641,115.370,75.249,78.625,2,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/10/30,2019/03/08 22:03:41,64.927,58.871,35.022,37.300,31.241,24.133,18.952,23.359,24.034,18.615,31.053,33.916,20.540,14.422,8.748,4.889,13.730,18.781,16.500,15.503,9.752,5.534,6.018,8.523,10.646,7.321,6.957,3.416,3.030,4.307,2.755,2.483,4.165,6.687,7.158,7.935,2.937,5.958,12.397,15.884,15.135,30.387,36.386,84.421,128.979,109.269,70.959,72.934,3,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/10/31,2019/03/08 22:03:41,68.569,54.038,36.441,29.124,22.274,18.140,13.265,24.624,17.976,21.664,27.913,30.297,15.014,12.709,12.898,5.354,13.142,14.359,17.620,16.977,14.486,9.721,9.367,7.075,9.185,4.415,5.157,8.660,2.969,6.156,4.812,2.399,4.028,5.274,4.577,6.828,5.421,4.991,11.437,12.120,18.237,25.695,31.426,82.409,125.835,98.204,63.052,59.147,4,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/01,2019/03/08 22:03:41,53.832,47.582,32.883,27.649,18.201,21.950,12.241,11.969,15.493,20.382,29.123,30.718,12.760,13.241,7.771,4.085,10.617,14.345,13.245,16.039,10.300,12.917,8.795,6.414,14.660,9.999,5.540,6.424,5.912,6.417,7.516,2.865,2.165,6.733,11.400,6.480,5.919,4.801,14.131,12.103,13.878,28.208,33.724,85.198,121.677,91.532,64.214,62.207,5,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/02,2019/03/08 22:03:41,51.305,43.255,32.464,32.746,19.544,13.217,14.067,13.488,22.210,18.766,28.905,30.951,17.882,10.474,7.422,5.577,12.017,12.317,13.111,13.309,9.247,8.090,5.605,7.486,11.428,5.930,2.128,2.798,4.292,7.119,9.112,7.120,6.103,3.414,6.408,6.485,4.318,4.515,13.162,13.214,15.034,29.309,29.705,72.336,115.978,99.449,67.172,65.277,6,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/03,2019/03/08 22:03:41,53.608,44.974,39.090,28.681,23.035,24.517,14.106,9.921,14.076,19.656,16.413,18.346,26.758,27.290,33.731,35.987,33.074,34.883,38.092,31.949,23.564,21.201,21.146,26.050,26.784,20.114,18.282,16.844,14.818,16.930,14.116,11.005,8.800,13.139,15.776,10.498,14.363,20.723,19.981,17.111,20.604,17.739,25.703,65.271,65.374,44.015,21.205,25.173,7,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/04,2019/03/08 22:03:41,33.692,26.490,18.280,17.200,14.336,7.916,12.308,13.704,14.729,14.817,14.117,16.256,24.535,37.597,26.299,24.248,34.083,32.181,29.468,34.944,38.194,32.115,21.762,14.844,18.830,27.457,24.945,15.687,19.385,21.215,11.480,9.273,14.959,10.215,11.397,18.784,12.312,10.109,18.502,17.601,17.141,20.125,30.243,66.170,72.368,34.656,27.471,32.672,1,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/05,2019/03/08 22:03:41,29.081,24.384,18.208,17.773,12.144,13.125,10.052,10.552,14.490,15.792,22.941,25.636,10.873,13.800,11.584,4.732,9.064,12.241,11.132,9.494,10.533,7.120,3.690,4.331,8.538,3.937,3.257,2.305,2.694,6.224,3.814,5.819,4.631,5.403,7.750,7.936,3.687,5.446,12.935,12.636,16.745,31.398,31.667,75.880,126.954,104.029,64.631,57.734,2,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/06,2019/03/08 22:03:41,50.278,38.486,35.491,25.157,24.291,18.708,17.732,12.783,22.000,16.684,17.143,29.273,11.241,11.420,6.246,4.872,6.410,10.803,11.154,8.121,5.814,8.356,3.762,5.178,9.565,8.367,5.985,3.725,2.251,5.016,3.160,3.015,1.621,4.116,4.851,7.900,6.473,6.265,7.102,11.811,19.583,31.049,27.717,84.062,128.217,101.007,71.354,60.669,3,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/07,2019/03/08 22:03:41,56.982,43.361,27.955,21.827,23.163,15.202,12.511,13.823,20.529,15.410,19.967,30.328,7.616,9.776,10.489,5.513,6.802,10.511,12.630,14.617,10.720,10.195,9.556,9.552,11.492,7.922,4.663,6.084,6.386,4.379,5.172,3.187,7.485,6.429,7.678,6.646,9.438,12.312,17.982,16.642,20.870,33.070,30.646,89.750,136.555,111.695,75.418,61.427,4,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/08,2019/03/08 22:03:41,52.429,43.587,30.894,31.394,30.568,25.734,18.404,18.620,14.880,17.738,25.469,28.876,15.660,11.986,6.361,3.464,15.351,15.263,13.489,14.752,13.618,15.905,9.458,5.756,11.779,9.295,6.152,4.454,4.213,3.157,2.033,2.756,4.279,5.770,9.678,8.282,6.332,7.835,13.657,18.505,20.293,30.823,41.149,89.478,132.331,116.726,97.146,84.271,5,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/09,2019/03/08 22:03:41,69.744,62.556,41.280,29.624,30.014,19.008,15.708,13.577,23.970,23.220,32.276,25.708,14.622,10.316,9.053,4.653,8.641,12.845,16.580,14.441,11.239,10.583,5.838,3.848,6.301,8.440,7.518,4.063,5.579,3.560,1.520,2.764,2.516,4.266,4.978,11.183,5.155,2.864,13.468,14.785,18.570,38.778,40.620,85.694,124.732,103.989,81.059,83.007,6,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/10,2019/03/08 22:03:41,67.442,48.837,36.467,23.981,26.284,22.015,14.607,12.556,17.588,14.685,17.485,25.210,26.487,29.021,38.910,38.717,44.830,47.337,28.373,26.640,30.594,26.919,14.347,16.413,17.887,22.689,20.732,17.115,15.301,17.967,15.120,10.804,10.342,14.644,18.573,14.865,11.701,11.332,16.390,11.206,17.918,22.380,26.397,66.143,75.260,47.533,29.177,32.847,7,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/11,2019/03/08 22:03:41,40.280,30.841,23.370,23.382,12.716,18.737,17.342,13.459,13.414,15.326,22.493,18.962,14.854,16.806,22.791,34.050,34.871,44.280,43.388,33.683,29.976,21.789,17.543,22.360,23.664,18.516,12.398,21.801,25.518,18.071,13.195,5.044,5.818,15.102,9.531,12.956,15.139,16.024,23.590,17.633,17.971,24.847,24.660,64.006,71.322,43.779,23.744,30.154,1,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/12,2019/03/08 22:03:41,29.131,20.714,17.938,20.945,17.701,16.359,15.683,14.715,17.837,16.197,26.236,26.134,14.640,6.826,6.093,1.871,8.815,12.481,13.537,10.743,7.873,4.410,4.341,9.596,7.260,5.000,12.987,8.030,7.601,6.073,4.672,3.641,4.094,8.049,5.958,10.996,5.629,7.394,15.586,10.459,14.302,28.440,34.866,84.775,121.076,95.940,66.884,67.987,2,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/13,2019/03/08 22:03:41,52.866,44.691,40.297,31.903,21.126,15.533,10.595,10.727,21.251,18.776,21.040,32.783,10.741,12.764,7.022,2.683,6.718,11.093,13.072,11.487,8.940,7.282,3.510,2.830,7.033,6.207,3.186,3.184,5.083,6.306,5.382,3.753,0.828,7.352,8.067,6.285,7.278,8.306,11.223,18.047,21.623,30.211,31.316,85.122,116.462,94.777,67.959,58.262,3,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/14,2019/03/08 22:03:41,46.649,37.470,30.302,21.844,15.226,14.062,12.507,14.524,16.236,16.153,30.926,25.237,12.559,9.405,3.660,5.995,10.482,12.366,15.977,15.170,16.397,8.415,7.174,3.679,7.553,6.114,4.004,1.461,4.915,3.990,5.525,0.932,3.673,4.582,7.146,6.775,6.641,6.315,12.600,15.381,22.862,32.698,35.777,85.843,121.327,98.298,65.525,65.653,4,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/15,2019/03/08 22:03:41,60.052,43.026,38.201,22.947,14.157,12.721,18.351,11.986,30.443,18.690,22.104,26.536,14.509,10.423,8.991,7.158,15.253,14.529,14.019,10.286,13.986,8.343,4.199,8.737,10.477,5.569,2.188,4.764,1.455,2.640,2.338,5.658,2.988,5.650,6.992,7.079,5.520,4.766,11.340,9.797,17.366,31.032,35.122,86.026,125.178,102.679,56.123,48.565,5,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/16,2019/03/08 22:03:41,46.510,41.376,32.604,19.650,17.160,20.740,17.994,16.875,19.346,16.440,27.619,35.817,8.862,11.595,9.720,3.480,10.398,11.535,11.911,10.170,8.770,10.996,11.917,10.014,6.023,8.159,2.715,2.250,5.999,5.792,3.172,2.728,5.654,5.362,3.737,3.948,2.406,5.354,7.970,13.865,14.922,33.205,35.381,80.893,119.489,99.830,68.829,60.138,6,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/17,2019/03/08 22:03:41,58.510,45.712,34.342,24.314,17.030,16.183,19.240,17.480,24.121,17.484,14.591,23.391,18.539,35.152,37.931,36.990,38.050,25.270,32.843,30.543,23.610,19.878,18.066,21.298,21.307,13.130,16.846,19.098,25.155,21.736,13.403,8.327,12.245,11.431,12.641,12.885,5.066,8.099,17.576,15.309,18.096,19.368,26.829,60.351,81.506,43.889,21.736,28.566,7,N,7108
CLOADNSWCE,COUNTRYENERGY,2018/11/18,2019/04/04 22:03:51,35.775,26.441,25.864,21.301,16.357,9.619,12.066,14.551,13.019,10.856,19.556,14.411,19.307,27.299,26.581,21.505,23.757,31.828,28.791,32.850,31.696,31.080,31.336,18.263,18.073,25.369,22.040,16.524,18.650,19.744,13.585,12.831,6.793,6.604,9.049,16.365,18.924,13.009,17.326,15.856,26.102,21.955,27.197,66.852,75.661,38.190,26.083,32.451,1,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/19,2019/04/04 22:03:51,36.943,24.957,19.602,22.740,17.816,16.692,13.690,18.620,14.748,19.649,18.203,25.115,16.675,10.020,8.241,5.654,13.320,12.330,14.117,12.938,12.059,14.457,7.960,9.479,9.825,6.477,6.747,5.651,6.409,2.717,4.279,2.951,1.632,1.529,4.255,3.711,4.874,5.952,12.657,10.880,17.259,28.226,31.601,82.440,120.983,92.879,63.347,60.740,2,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/20,2019/04/04 22:03:51,48.073,48.678,32.378,21.669,18.430,18.176,15.415,14.083,27.956,20.960,25.741,21.841,15.789,12.373,11.167,3.297,7.910,15.723,16.578,12.727,7.696,9.038,4.720,4.209,9.291,5.960,4.078,7.280,3.533,4.801,2.011,2.130,1.950,1.745,1.415,1.588,3.130,6.006,10.789,10.612,13.073,28.244,26.122,84.026,126.562,100.839,69.176,60.809,3,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/21,2019/04/04 22:03:51,58.638,43.484,30.380,28.298,19.206,15.352,13.087,19.654,21.357,21.008,23.937,27.822,13.404,10.019,8.333,5.760,9.836,16.158,14.917,8.989,7.726,8.958,4.963,8.602,8.538,4.620,4.713,5.162,5.810,4.670,5.830,2.781,0.947,3.819,7.097,3.135,4.764,5.561,9.602,11.354,16.479,31.664,29.353,88.210,131.419,111.697,69.797,71.496,4,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/22,2019/04/04 22:03:51,59.998,48.890,31.170,23.351,20.803,20.983,17.418,19.981,22.027,16.717,26.584,35.408,16.028,13.691,8.702,7.085,11.373,14.194,15.856,16.652,7.331,7.620,3.862,5.579,6.989,9.686,7.866,8.601,6.814,6.139,8.486,4.415,4.650,4.179,4.252,8.980,5.342,2.110,11.426,18.851,17.779,27.826,30.715,77.209,131.743,113.867,86.840,65.307,5,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/23,2019/04/04 22:03:51,62.667,56.778,34.400,27.326,28.234,18.152,15.558,17.621,23.412,24.254,36.970,30.779,16.754,14.454,8.518,11.137,15.235,10.792,15.501,10.665,11.431,6.631,7.506,2.781,9.354,5.648,6.885,2.340,4.104,5.270,3.586,3.465,2.112,7.452,8.280,2.409,1.553,1.818,11.972,17.452,21.799,32.942,33.265,80.701,133.413,116.533,90.203,75.502,6,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/24,2019/04/04 22:03:51,67.787,51.131,34.695,28.675,22.066,19.876,20.968,14.034,21.089,10.510,14.555,26.483,29.556,34.080,34.432,42.297,38.290,38.759,30.630,31.859,31.566,24.066,24.169,21.561,31.644,29.714,21.823,20.017,18.909,23.328,16.511,9.009,7.239,8.867,11.882,14.328,10.011,8.741,15.742,17.091,21.010,22.985,27.035,67.531,79.311,40.980,26.250,30.665,7,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/25,2019/04/04 22:03:51,31.523,29.919,23.155,21.399,15.258,17.226,15.029,19.068,16.771,20.140,19.294,18.947,20.696,19.966,29.509,28.845,45.602,45.077,34.868,32.015,33.827,32.316,31.569,28.606,33.719,30.305,23.374,21.297,22.412,16.138,8.347,3.711,7.096,15.824,11.302,15.770,15.433,17.943,26.983,22.261,28.381,25.631,25.970,71.892,78.999,46.104,27.222,27.659,1,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/26,2019/04/04 22:03:51,33.810,28.028,22.574,16.871,20.941,14.944,21.482,16.336,20.321,18.452,29.414,25.323,15.084,12.913,9.053,5.092,9.760,14.612,15.035,11.860,10.403,13.587,4.398,6.777,10.676,7.891,4.333,5.553,6.910,8.105,3.906,5.223,7.277,4.328,6.101,4.751,5.206,3.396,15.277,17.540,23.939,37.163,34.598,77.854,121.030,101.970,63.123,62.464,2,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/27,2019/04/04 22:03:51,52.306,46.649,31.376,24.717,19.225,21.393,18.068,21.455,21.336,19.780,25.792,22.834,19.783,15.199,8.768,6.753,10.742,17.568,19.840,16.164,10.143,7.701,8.496,8.645,14.102,12.260,12.338,10.485,8.730,9.551,11.136,15.913,18.419,22.172,17.293,10.837,9.600,14.533,21.028,16.160,19.811,30.712,36.957,85.893,128.619,106.731,72.335,64.739,3,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/28,2019/04/04 22:03:51,56.973,43.642,33.774,21.475,16.929,18.841,14.925,14.100,17.371,21.248,29.288,30.956,10.303,12.010,7.275,7.650,5.857,12.386,14.756,10.155,8.750,7.127,4.918,5.435,7.141,7.026,5.714,1.963,2.741,3.905,8.254,3.797,4.907,6.027,8.474,3.900,5.269,3.261,8.767,12.706,20.334,34.323,37.870,93.811,136.935,108.644,78.336,66.052,4,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/29,2019/04/04 22:03:51,63.480,47.854,43.542,34.655,32.737,15.929,16.616,18.974,21.724,31.958,33.239,33.596,13.124,10.370,4.554,7.918,13.773,17.064,14.149,13.570,12.942,8.682,6.366,8.343,11.128,9.599,6.740,5.962,6.315,6.455,2.961,3.635,4.210,4.823,13.105,11.383,9.957,8.506,14.225,18.524,20.020,32.595,30.101,81.537,122.394,105.924,75.342,68.531,5,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/11/30,2019/04/04 22:03:51,68.657,45.653,33.005,29.792,23.117,18.000,14.887,15.422,25.467,25.711,26.474,35.483,12.342,8.562,6.445,3.191,7.341,13.591,15.647,15.906,9.873,5.909,7.455,7.342,10.764,8.667,11.058,8.009,2.067,4.632,2.836,2.090,3.045,1.928,5.078,7.108,3.769,3.389,13.862,12.740,14.234,27.272,31.370,86.389,122.463,95.628,76.958,77.830,6,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/01,2019/04/04 22:03:51,61.761,48.781,29.221,18.773,20.665,16.692,16.471,15.947,18.130,13.041,24.418,27.811,26.070,29.396,33.075,24.677,33.169,42.129,30.731,31.804,27.258,24.069,25.444,21.245,22.984,24.785,15.767,7.405,13.755,17.870,10.741,16.819,6.362,12.260,13.036,10.933,8.342,10.201,18.273,18.522,12.637,18.068,24.030,62.055,70.378,37.676,24.327,32.208,7,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/02,2019/04/04 22:03:51,32.236,29.003,17.996,18.501,10.296,13.056,19.006,13.636,17.283,21.752,24.882,22.088,22.526,35.519,28.745,29.094,33.654,27.121,29.472,30.236,29.147,24.409,25.734,38.200,24.902,24.964,13.920,18.747,22.105,16.404,12.275,6.953,4.252,7.856,11.668,12.113,17.516,11.657,14.167,23.096,27.306,21.833,24.091,58.104,79.666,44.974,24.419,31.685,1,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/03,2019/04/04 22:03:51,24.635,21.003,17.092,17.910,21.404,13.534,11.223,17.163,20.272,19.462,19.275,28.256,12.226,10.437,7.922,5.947,10.916,11.936,11.313,9.902,8.203,9.341,10.069,7.893,7.202,4.820,5.782,5.666,2.611,4.484,2.227,4.405,3.596,0.604,1.309,4.975,2.543,7.404,10.976,12.985,17.712,28.314,31.217,90.033,150.506,118.203,77.243,59.486,2,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/04,2019/04/04 22:03:51,64.322,43.650,36.719,34.106,23.827,11.460,16.949,17.995,18.346,28.126,23.263,30.403,9.941,5.866,3.564,4.157,8.461,14.332,12.678,10.602,10.596,6.372,2.200,5.740,9.317,5.092,3.335,2.980,2.562,3.422,5.431,3.460,2.988,3.423,3.732,5.198,5.530,3.527,8.831,9.779,16.209,29.987,30.674,86.552,130.632,95.841,69.860,56.802,3,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/05,2019/04/04 22:03:51,51.042,43.861,35.093,21.076,20.179,12.500,12.060,17.734,15.741,23.866,27.133,27.245,9.081,4.558,4.183,3.696,9.444,15.684,12.560,8.673,9.228,5.431,5.735,5.357,9.753,8.043,4.585,3.940,3.863,9.410,5.270,2.847,1.744,4.246,6.462,2.276,2.245,3.735,11.429,11.494,19.930,29.472,29.897,82.587,127.710,100.839,67.379,58.377,4,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/06,2019/04/04 22:03:51,56.986,48.825,36.970,27.334,14.810,11.594,11.965,13.181,20.925,20.572,25.266,30.054,9.767,5.615,7.099,2.454,10.750,12.952,20.578,12.359,16.883,10.892,2.700,2.569,5.743,7.667,8.686,3.272,4.717,5.170,4.461,2.103,3.906,4.881,5.909,2.515,3.332,4.271,11.758,14.931,19.369,32.197,39.232,81.398,118.624,90.027,60.733,61.690,5,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/07,2019/04/04 22:03:51,51.804,40.543,29.578,29.803,33.276,18.083,10.787,13.344,17.204,25.527,24.160,23.432,11.860,8.001,4.801,4.685,12.996,13.859,14.508,12.352,11.196,7.487,9.025,5.901,7.065,9.034,9.847,4.385,4.777,6.532,2.845,3.999,4.321,3.821,4.643,2.896,8.346,8.321,7.399,12.379,16.252,23.219,25.273,75.515,113.729,90.194,74.485,60.270,6,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/08,2019/04/04 22:03:51,44.895,34.990,27.269,21.516,17.938,8.672,16.266,16.184,12.835,17.200,27.457,30.319,25.659,27.882,29.822,29.864,30.419,35.513,29.944,27.770,20.725,16.034,20.456,17.521,21.095,23.049,21.004,17.581,12.367,12.668,13.592,7.668,4.263,9.991,9.062,12.674,6.539,9.924,13.820,16.966,16.591,14.873,13.977,53.806,55.453,32.941,26.781,23.419,7,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/09,2019/04/04 22:03:51,24.293,26.192,14.729,15.215,11.847,11.443,10.749,21.976,12.043,16.460,15.702,19.769,19.409,12.130,26.873,35.974,35.668,31.922,24.173,31.687,26.820,19.782,22.567,17.000,23.822,26.900,22.802,27.136,22.664,15.303,12.015,9.761,6.060,9.445,10.745,9.751,9.671,8.327,16.467,16.059,19.051,16.905,23.680,61.360,61.834,36.452,16.801,23.963,1,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/10,2019/04/04 22:03:51,25.921,25.761,17.445,14.990,10.425,11.468,13.016,18.414,15.162,19.576,20.302,24.624,15.307,5.975,2.311,2.212,8.780,11.667,12.400,9.588,9.684,7.275,3.626,5.523,7.185,7.575,5.799,5.951,3.508,3.482,1.871,3.020,0.787,2.249,2.875,1.770,1.613,1.967,6.585,7.921,15.239,26.356,27.464,86.172,130.423,96.279,58.525,52.649,2,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/11,2019/04/04 22:03:51,40.907,30.716,31.087,26.246,14.556,11.568,10.875,13.422,14.932,17.694,20.457,19.041,9.755,9.707,2.383,5.412,6.879,12.481,14.378,9.433,10.020,10.054,2.856,4.867,6.907,2.492,7.809,5.090,3.808,3.000,3.969,5.169,2.686,1.260,3.708,3.567,2.168,1.018,4.917,10.708,17.826,33.787,38.167,82.315,126.274,95.624,68.173,57.076,3,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/12,2019/04/04 22:03:51,47.684,40.598,30.520,26.886,20.279,14.162,17.634,9.889,18.902,17.215,27.896,26.564,10.098,6.220,4.045,2.067,9.853,13.566,11.811,9.697,12.664,11.279,6.259,5.478,7.023,3.726,4.640,3.845,5.016,4.003,4.209,4.403,0.396,1.145,0.260,3.634,4.577,4.361,9.264,12.504,20.237,28.600,38.507,79.338,129.913,99.630,59.327,48.074,4,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/13,2019/04/04 22:03:51,49.616,41.942,22.948,23.609,20.177,11.389,11.916,16.006,23.795,30.686,31.613,34.249,12.175,3.178,3.596,5.120,9.507,10.704,15.897,11.458,12.600,10.488,3.840,1.879,8.662,3.239,4.012,4.689,3.558,5.656,6.129,4.065,4.576,1.835,4.574,4.211,3.731,1.675,5.192,11.327,13.530,28.385,30.109,83.086,132.486,111.367,86.016,65.158,5,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/14,2019/04/04 22:03:51,53.734,46.614,30.983,21.955,23.796,15.341,16.620,16.990,26.192,25.960,24.290,28.384,8.332,6.474,3.766,4.567,8.973,14.002,14.926,12.737,12.480,18.256,5.194,6.343,9.474,4.982,5.462,7.611,7.821,7.941,3.773,3.427,1.829,0.346,2.081,4.624,5.201,3.077,7.342,9.057,14.822,31.682,30.355,79.113,139.757,121.120,81.853,63.386,6,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/15,2019/04/04 22:03:51,64.614,41.031,27.333,24.216,24.011,17.955,14.209,15.599,20.660,19.854,15.469,16.644,22.051,22.615,30.321,43.876,36.278,35.798,41.449,34.580,22.394,29.014,23.310,20.434,17.763,27.547,25.924,19.552,18.869,21.006,11.846,7.932,7.286,12.107,10.122,9.323,4.821,2.843,13.811,14.344,15.390,22.344,19.104,63.642,83.777,47.783,35.506,28.253,7,N,7151
CLOADNSWCE,COUNTRYENERGY,2018/12/16,2019/04/18 20:02:30,21.268,24.300,18.649,17.466,17.720,19.904,10.430,4.792,14.842,12.379,13.176,22.956,22.446,22.127,30.631,33.712,42.491,32.517,31.584,33.525,33.968,33.022,37.032,24.854,30.173,29.781,20.045,13.151,23.971,22.267,9.919,5.283,5.584,6.865,8.768,8.306,9.444,8.761,18.715,13.558,21.884,23.157,31.213,73.322,79.531,43.582,27.705,23.011,1,N,7174
CLOADNSWCE,COUNTRYENERGY,2018/12/17,2019/04/18 20:02:30,34.716,24.797,16.561,18.156,18.597,12.008,10.230,15.773,22.253,20.284,13.914,20.687,13.335,5.044,2.436,2.313,9.426,16.035,15.389,12.514,14.562,10.568,4.180,5.984,8.193,8.106,5.665,5.662,4.763,3.619,2.796,0.345,1.323,2.276,4.528,1.186,2.270,3.476,9.356,9.242,21.892,31.989,31.079,79.319,129.312,106.324,67.436,61.034,2,N,7174
CLOADNSWCE,COUNTRYENERGY,2018/12/18,2019/04/18 20:02:30,56.270,48.734,31.197,24.852,23.837,12.733,10.845,14.152,20.036,17.234,22.122,24.304,12.654,6.444,4.135,2.046,7.602,10.371,12.568,10.123,10.475,6.017,4.829,5.339,6.952,6.750,4.519,4.500,6.148,7.342,5.039,1.891,5.663,3.575,4.593,6.840,6.871,4.288,8.926,5.075,14.292,30.076,27.447,74.421,114.447,89.647,52.514,48.980,3,N,7174
CLOADNSWCE,COUNTRYENERGY,2018/12/19,2019/04/18 20:02:30,43.200,32.462,22.078,18.298,18.873,14.448,9.143,14.090,18.055,19.582,22.438,19.229,9.333,8.003,4.865,1.575,6.014,8.872,11.496,10.492,8.804,10.731,3.481,5.244,11.796,5.792,6.284,7.930,4.383,2.744,3.919,1.818,2.141,1.547,2.080,2.357,1.211,4.144,8.148,7.315,12.819,26.307,31.018,72.636,128.198,91.507,57.308,42.213,4,N,7174
CLOADNSWCE,COUNTRYENERGY,2018/12/20,2019/04/18 20:02:30,37.306,29.175,21.827,26.128,18.275,17.320,11.466,16.922,20.627,20.197,28.981,18.467,8.369,5.380,2.525,1.160,6.109,8.505,13.117,8.407,12.423,15.024,6.769,6.558,10.174,10.159,6.218,3.725,7.079,6.702,2.967,1.935,5.386,1.898,2.582,2.016,4.849,6.305,7.457,12.867,17.868,32.137,27.493,76.567,118.005,87.130,50.681,36.417,5,N,7174
CLOADNSWCE,COUNTRYENERGY,2018/12/21,2019/04/18 20:02:30,30.524,23.736,19.930,21.449,21.893,16.602,11.164,19.099,18.498,24.435,22.237,13.790,5.991,4.299,5.771,3.282,7.343,10.798,16.310,16.128,17.723,14.047,10.311,12.206,13.962,10.783,7.918,6.046,9.011,6.043,3.710,1.599,3.054,2.961,2.995,4.404,6.790,1.454,8.029,9.187,15.689,24.267,26.950,75.827,136.305,103.256,77.719,57.844,6,N,7174
CLOADNSWCE,COUNTRYENERGY,2018/12/22,2019/04/18 20:02:30,51.899,38.124,26.079,24.379,21.121,16.674,15.479,23.313,22.256,11.997,18.869,26.144,28.240,30.154,36.333,34.687,33.214,26.321,32.273,30.706,33.387,28.628,15.158,22.138,24.676,27.947,22.676,17.626,23.439,18.445,11.130,2.537,9.362,10.005,8.599,5.162,6.540,12.341,12.215,9.273,10.487,16.628,15.854,55.664,82.248,41.193,20.714,29.324,7,N,7174
CLOADNSWCE,COUNTRYENERGY,2018/12/23,2019/04/18 20:02:30,33.373,16.355,15.436,16.931,20.265,11.754,14.464,19.735,11.510,13.535,25.040,24.674,24.522,26.500,40.405,28.082,30.504,30.910,35.885,37.277,40.012,26.601,30.297,29.183,24.314,22.448,17.861,16.498,19.825,24.214,10.399,4.081,6.359,5.076,6.646,6.940,7.703,6.792,12.781,14.509,10.564,20.973,27.120,58.036,75.347,54.730,26.556,30.113,1,N,7174
