REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2020/10/13 00:00:00,1363.59,55.14,TRADE
SA1,2020/10/13 00:30:00,1321.05,58.79,TRADE
SA1,2020/10/13 01:00:00,1286.93,50.07,TRADE
SA1,2020/10/13 01:30:00,1212.98,48.94,TRADE
SA1,2020/10/13 02:00:00,1162.47,47.53,TRADE
SA1,2020/10/13 02:30:00,1135.52,50.04,TRADE
SA1,2020/10/13 03:00:00,1128.2,51.67,TRADE
SA1,2020/10/13 03:30:00,1092.7,53.28,TRADE
SA1,2020/10/13 04:00:00,1081.04,50.93,TRADE
SA1,2020/10/13 04:30:00,1087.73,48.49,TRADE
SA1,2020/10/13 05:00:00,1097.52,51.61,TRADE
SA1,2020/10/13 05:30:00,1140.92,55.68,TRADE
SA1,2020/10/13 06:00:00,1235.65,128.29,TRADE
SA1,2020/10/13 06:30:00,1277.51,59.02,TRADE
SA1,2020/10/13 07:00:00,1364.31,59.22,TRADE
SA1,2020/10/13 07:30:00,1361.67,44.18,TRADE
SA1,2020/10/13 08:00:00,1244.94,43.35,TRADE
SA1,2020/10/13 08:30:00,1116.27,40.18,TRADE
SA1,2020/10/13 09:00:00,993.41,37.77,TRADE
SA1,2020/10/13 09:30:00,885.74,33.97,TRADE
SA1,2020/10/13 10:00:00,779.24,37.33,TRADE
SA1,2020/10/13 10:30:00,721.71,30.34,TRADE
SA1,2020/10/13 11:00:00,623.29,28.77,TRADE
SA1,2020/10/13 11:30:00,591.38,27.88,TRADE
SA1,2020/10/13 12:00:00,619.51,27.71,TRADE
SA1,2020/10/13 12:30:00,620.19,30.17,TRADE
SA1,2020/10/13 13:00:00,620.33,27.18,TRADE
SA1,2020/10/13 13:30:00,640.04,27.14,TRADE
SA1,2020/10/13 14:00:00,670.02,29.14,TRADE
SA1,2020/10/13 14:30:00,672.72,29.10,TRADE
SA1,2020/10/13 15:00:00,687.02,29.69,TRADE
SA1,2020/10/13 15:30:00,742.81,34.38,TRADE
SA1,2020/10/13 16:00:00,821.7,31.19,TRADE
SA1,2020/10/13 16:30:00,937.06,39.32,TRADE
SA1,2020/10/13 17:00:00,1071.22,61.91,TRADE
SA1,2020/10/13 17:30:00,1196.7,50.10,TRADE
SA1,2020/10/13 18:00:00,1321.2,70.20,TRADE
SA1,2020/10/13 18:30:00,1372.64,68.37,TRADE
SA1,2020/10/13 19:00:00,1387.38,70.51,TRADE
SA1,2020/10/13 19:30:00,1404.66,59.37,TRADE
SA1,2020/10/13 20:00:00,1377.43,52.72,TRADE
SA1,2020/10/13 20:30:00,1327.58,49.13,TRADE
SA1,2020/10/13 21:00:00,1278.82,43.27,TRADE
SA1,2020/10/13 21:30:00,1243.98,45.41,TRADE
SA1,2020/10/13 22:00:00,1234.59,41.74,TRADE
SA1,2020/10/13 22:30:00,1197.82,47.71,TRADE
SA1,2020/10/13 23:00:00,1161.16,45.82,TRADE
SA1,2020/10/13 23:30:00,1182.79,48.37,TRADE
SA1,2020/10/14 00:00:00,1346.6,57.42,TRADE
SA1,2020/10/14 00:30:00,1333.37,57.31,TRADE
SA1,2020/10/14 01:00:00,1290.2,49.62,TRADE
SA1,2020/10/14 01:30:00,1222.71,48.54,TRADE
SA1,2020/10/14 02:00:00,1176.27,45.72,TRADE
SA1,2020/10/14 02:30:00,1153.5,44.23,TRADE
SA1,2020/10/14 03:00:00,1147.56,45.22,TRADE
SA1,2020/10/14 03:30:00,1131.01,40.99,TRADE
SA1,2020/10/14 04:00:00,1105.75,38.83,TRADE
SA1,2020/10/14 04:30:00,1117.29,46.31,TRADE
SA1,2020/10/14 05:00:00,1126.9,46.33,TRADE
SA1,2020/10/14 05:30:00,1163.81,62.68,TRADE
SA1,2020/10/14 06:00:00,1219.37,114.50,TRADE
SA1,2020/10/14 06:30:00,1264.07,104.37,TRADE
SA1,2020/10/14 07:00:00,1303.32,60.78,TRADE
SA1,2020/10/14 07:30:00,1298.59,38.89,TRADE
SA1,2020/10/14 08:00:00,1207.97,37.68,TRADE
SA1,2020/10/14 08:30:00,1087.22,34.93,TRADE
SA1,2020/10/14 09:00:00,998.3,38.35,TRADE
SA1,2020/10/14 09:30:00,895.91,36.42,TRADE
SA1,2020/10/14 10:00:00,865.86,42.01,TRADE
SA1,2020/10/14 10:30:00,847.65,31.66,TRADE
SA1,2020/10/14 11:00:00,860.89,29.62,TRADE
SA1,2020/10/14 11:30:00,858.94,31.38,TRADE
SA1,2020/10/14 12:00:00,822.28,18.17,TRADE
SA1,2020/10/14 12:30:00,800.05,19.59,TRADE
SA1,2020/10/14 13:00:00,818.67,18.63,TRADE
SA1,2020/10/14 13:30:00,901.52,23.45,TRADE
SA1,2020/10/14 14:00:00,959.75,30.22,TRADE
SA1,2020/10/14 14:30:00,980.85,32.61,TRADE
SA1,2020/10/14 15:00:00,985.45,39.55,TRADE
SA1,2020/10/14 15:30:00,1018.72,34.54,TRADE
SA1,2020/10/14 16:00:00,1145.01,43.39,TRADE
SA1,2020/10/14 16:30:00,1265.15,60.28,TRADE
SA1,2020/10/14 17:00:00,1347.37,87.83,TRADE
SA1,2020/10/14 17:30:00,1499.97,85.85,TRADE
SA1,2020/10/14 18:00:00,1563.76,85.72,TRADE
SA1,2020/10/14 18:30:00,1639.37,80.48,TRADE
SA1,2020/10/14 19:00:00,1649.46,76.06,TRADE
SA1,2020/10/14 19:30:00,1629.11,63.84,TRADE
SA1,2020/10/14 20:00:00,1572.59,55.90,TRADE
SA1,2020/10/14 20:30:00,1518.83,46.31,TRADE
SA1,2020/10/14 21:00:00,1442.89,42.86,TRADE
SA1,2020/10/14 21:30:00,1384.87,44.66,TRADE
SA1,2020/10/14 22:00:00,1335.39,37.40,TRADE
SA1,2020/10/14 22:30:00,1255.46,35.13,TRADE
SA1,2020/10/14 23:00:00,1207.58,17.84,TRADE
SA1,2020/10/14 23:30:00,1183.19,32.26,TRADE
SA1,2020/10/15 00:00:00,1357.92,26.67,TRADE
SA1,2020/10/15 00:30:00,1313.97,18.24,TRADE
SA1,2020/10/15 01:00:00,1280.18,11.92,TRADE
SA1,2020/10/15 01:30:00,1230.24,-6.82,TRADE
SA1,2020/10/15 02:00:00,1197.16,-25.29,TRADE
SA1,2020/10/15 02:30:00,1162.48,-25.98,TRADE
SA1,2020/10/15 03:00:00,1134.66,-31,TRADE
SA1,2020/10/15 03:30:00,1137.81,-31.34,TRADE
SA1,2020/10/15 04:00:00,1118.2,-31.86,TRADE
SA1,2020/10/15 04:30:00,1134.51,-12.70,TRADE
SA1,2020/10/15 05:00:00,1165.28,0.16,TRADE
SA1,2020/10/15 05:30:00,1196.85,23.68,TRADE
SA1,2020/10/15 06:00:00,1290.14,30.47,TRADE
SA1,2020/10/15 06:30:00,1337.4,31.86,TRADE
SA1,2020/10/15 07:00:00,1367.01,32.49,TRADE
SA1,2020/10/15 07:30:00,1384.87,31.66,TRADE
SA1,2020/10/15 08:00:00,1402.63,30.92,TRADE
SA1,2020/10/15 08:30:00,1389.47,23.37,TRADE
SA1,2020/10/15 09:00:00,1353.28,30.85,TRADE
SA1,2020/10/15 09:30:00,1295.33,35.14,TRADE
SA1,2020/10/15 10:00:00,1291.22,41.67,TRADE
SA1,2020/10/15 10:30:00,1191.73,33.23,TRADE
SA1,2020/10/15 11:00:00,1216.34,36.51,TRADE
SA1,2020/10/15 11:30:00,1133.22,34.04,TRADE
SA1,2020/10/15 12:00:00,1206.2,31.67,TRADE
SA1,2020/10/15 12:30:00,1328.28,35.75,TRADE
SA1,2020/10/15 13:00:00,1317.46,38.79,TRADE
SA1,2020/10/15 13:30:00,1332.57,39.75,TRADE
SA1,2020/10/15 14:00:00,1352.43,43.14,TRADE
SA1,2020/10/15 14:30:00,1451.96,51.23,TRADE
SA1,2020/10/15 15:00:00,1423.23,60.40,TRADE
SA1,2020/10/15 15:30:00,1296.13,57.14,TRADE
SA1,2020/10/15 16:00:00,1289.32,42,TRADE
SA1,2020/10/15 16:30:00,1327.71,49.85,TRADE
SA1,2020/10/15 17:00:00,1396.35,66.88,TRADE
SA1,2020/10/15 17:30:00,1410.01,49.97,TRADE
SA1,2020/10/15 18:00:00,1410.72,50.45,TRADE
SA1,2020/10/15 18:30:00,1423.45,56.82,TRADE
SA1,2020/10/15 19:00:00,1393.93,70.71,TRADE
SA1,2020/10/15 19:30:00,1379.54,60.47,TRADE
SA1,2020/10/15 20:00:00,1328.72,43.80,TRADE
SA1,2020/10/15 20:30:00,1289.97,41.24,TRADE
SA1,2020/10/15 21:00:00,1256.14,45.21,TRADE
SA1,2020/10/15 21:30:00,1193.45,44.84,TRADE
SA1,2020/10/15 22:00:00,1156.51,30.68,TRADE
SA1,2020/10/15 22:30:00,1111.21,44.91,TRADE
SA1,2020/10/15 23:00:00,1073.5,34.85,TRADE
SA1,2020/10/15 23:30:00,1080.02,40.95,TRADE
SA1,2020/10/16 00:00:00,1254.16,43,TRADE
