ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
NSLP,ACTEWAGL,2017/01/01,2017/05/11 22:00:23,45060.879,41722.635,39330.511,37180.805,35959.170,34781.951,33915.939,33323.572,33213.884,30083.116,31266.129,33723.175,34455.169,34773.903,37528.257,40583.385,43239.177,43996.735,51179.207,53657.381,59801.911,56029.406,55394.893,55543.075,56772.311,58698.161,55309.989,57919.279,55642.492,57623.616,57838.397,58905.560,61708.454,64992.656,65805.324,67442.174,67850.033,67028.045,67141.018,67646.568,65259.241,62357.206,59494.949,55626.429,60820.251,56793.664,50296.370,43347.998,36,Y,5920
NSLP,ACTEWAGL,2017/01/02,2017/05/11 22:00:23,39140.166,36473.048,35132.432,33767.707,33212.858,32528.915,32341.801,32000.067,31777.254,30071.150,31499.315,34615.516,36267.901,38379.468,41075.834,44213.987,45804.669,44866.128,46814.562,47470.679,52343.201,52568.721,52140.824,53471.565,56228.176,56849.064,58722.025,60551.052,67841.236,69912.538,70243.031,73147.314,77032.366,80660.217,82574.219,82009.592,78427.020,73891.529,69992.071,68653.289,66517.493,62409.117,58159.859,53777.998,57927.864,54742.741,48481.563,41014.791,37,Y,5920
NSLP,ACTEWAGL,2017/01/03,2017/05/11 22:00:23,36635.224,34192.964,32748.473,31747.280,31099.531,30806.659,30366.731,30423.039,31347.438,30801.253,33572.367,40446.840,44860.808,46284.948,47357.473,47043.482,45921.390,43906.474,44191.826,43365.505,47966.097,46786.197,45178.366,44556.382,46058.950,46082.318,46877.685,48371.955,50197.946,53381.047,55677.716,59546.055,64762.910,70065.285,73801.105,74709.059,72454.100,69443.369,68121.120,68370.010,64495.903,60708.261,56683.023,52273.108,57058.316,53477.121,47362.653,39976.275,38,Y,5920
NSLP,ACTEWAGL,2017/01/04,2017/05/11 22:00:23,36050.746,33427.021,32439.600,31290.805,30922.416,30406.804,30443.872,30524.242,31172.109,30256.512,34336.446,40290.607,45823.803,47697.626,48975.414,50856.697,49279.644,47781.496,50041.527,47785.787,50785.519,50171.034,50262.779,47448.500,47260.594,47752.438,48759.707,45744.361,44946.858,46179.584,50196.086,53459.258,58733.776,65159.707,69175.425,71707.984,70991.894,69109.524,67281.097,67088.866,65392.291,61608.845,57850.051,53221.672,57933.950,54294.543,47781.786,40422.231,39,Y,5920
NSLP,ACTEWAGL,2017/01/05,2017/05/11 22:00:23,35906.161,33588.169,32307.964,31118.632,30763.562,30105.798,30406.999,30282.957,31093.420,30642.508,34603.696,41092.143,46187.637,48697.192,48984.342,48296.566,48137.246,47080.376,47515.171,45582.495,49860.176,48152.784,45652.081,45967.500,47689.026,50670.580,50045.497,53503.846,57607.967,61226.962,65983.825,72384.131,78439.685,82974.805,83011.733,80306.066,75591.361,71932.093,70013.011,68524.188,64422.806,61089.109,57155.119,52846.812,57595.820,54632.421,48366.733,40745.856,40,Y,5920
NSLP,ACTEWAGL,2017/01/06,2017/05/11 22:00:23,36729.590,34036.770,32944.951,31718.453,31368.214,30891.178,30973.009,30679.297,31877.286,31407.456,35004.532,41985.722,46982.869,49225.263,49782.638,49256.104,48162.786,47312.304,47624.665,47430.381,52113.181,52781.470,52131.570,53317.680,55640.124,56448.476,57945.696,60870.313,64874.434,69217.808,73035.779,78460.979,82818.377,87849.645,88897.548,88336.276,85193.860,80363.659,75906.991,74360.108,71131.530,67326.411,63276.367,58807.471,62736.555,58765.732,52139.725,44388.790,41,Y,5920
NSLP,ACTEWAGL,2017/01/07,2017/05/11 22:00:23,39888.827,36800.579,34998.896,34069.350,32896.935,32429.816,31998.940,31727.074,32060.896,30303.924,31556.106,36398.242,38992.041,41797.119,44293.756,46520.705,48977.533,48683.012,50409.198,50787.027,56141.120,56539.465,55442.652,56566.799,59372.182,60649.379,63442.792,67769.873,72647.556,77652.226,82063.044,87704.669,93804.765,98501.201,101020.073,101353.758,97867.313,92552.751,88161.121,86732.401,82495.569,77793.972,72558.772,66910.298,70182.333,65313.175,57901.272,49413.731,42,Y,5920
NSLP,ACTEWAGL,2017/01/08,2017/05/11 22:00:23,44165.850,41203.734,38786.187,37197.112,36051.562,35250.482,34347.950,34155.760,34167.847,32185.660,32677.714,36718.483,38452.986,40589.887,44214.396,47632.628,50175.131,53078.628,55588.906,57529.855,63311.191,66970.948,69123.557,72995.550,76271.041,80136.528,81853.417,84358.459,87235.598,89981.437,91510.237,93109.718,96588.966,101886.368,104700.719,105403.071,103774.143,100088.637,97417.573,95693.359,92096.215,85761.974,78813.270,70374.421,71858.760,67007.637,58960.469,50592.500,36,Y,5920
NSLP,ACTEWAGL,2017/01/09,2017/05/11 22:00:23,45754.336,42975.610,41023.733,39927.809,39244.724,38240.979,37625.946,37531.684,37836.363,38884.443,41581.724,51178.044,57613.035,60545.637,61205.391,61100.858,61250.340,61848.946,64068.846,67610.601,73170.520,73191.525,78008.078,84779.565,91265.284,91693.815,95032.477,93677.477,95199.305,101307.050,103538.167,103145.654,106656.749,110535.571,113070.831,112174.851,106990.897,101440.493,99119.282,94358.130,88004.492,81946.270,74862.018,67773.685,70101.234,65399.736,57102.901,49298.061,37,Y,5920
NSLP,ACTEWAGL,2017/01/10,2017/05/11 22:00:23,44457.887,42173.908,40372.318,39188.899,38187.083,37806.168,37416.753,37135.939,37782.644,38451.175,41635.031,51199.581,57263.872,60101.030,61237.757,61217.260,61526.378,61227.011,63577.758,65783.996,73015.990,75281.226,76612.014,80927.929,86023.954,90770.163,95874.699,96668.038,97109.654,99773.484,100186.879,105573.250,111324.203,120292.124,127195.062,130319.427,127246.069,121883.552,115316.223,110720.048,106155.423,98327.365,88448.811,78242.579,77706.645,70518.038,61602.228,52484.203,38,Y,5920
NSLP,ACTEWAGL,2017/01/11,2017/05/11 22:00:23,47488.213,44661.965,42686.870,41252.236,40294.413,39648.680,39552.235,38837.634,39738.563,39602.146,42885.684,52217.579,58821.913,62256.275,64165.807,65192.774,66766.805,68947.683,73629.324,77364.117,85462.881,87764.384,89502.470,92905.808,96401.697,98154.288,101235.400,104295.640,108281.860,112948.378,117335.359,123560.010,130706.998,138471.408,142968.261,145055.255,140715.174,132229.329,121378.022,112756.434,105360.546,96206.607,85631.543,75315.548,74797.589,68016.219,59406.627,50759.032,39,Y,5920
NSLP,ACTEWAGL,2017/01/12,2017/05/11 22:00:23,45629.135,42625.214,40657.580,39593.138,38483.651,37887.919,36928.390,37058.428,37642.749,38162.061,40816.497,50302.668,55837.534,58348.655,58812.226,57082.234,55260.404,53947.283,55714.617,56483.772,62930.568,64247.089,64675.968,67522.850,72179.825,74775.683,79277.037,83685.457,88582.159,95059.213,102219.681,109933.933,118079.372,127347.841,131707.228,129786.732,121606.139,110784.583,100154.596,94166.007,89514.509,83483.281,76031.238,69426.257,71172.158,65566.531,57814.881,49443.613,40,Y,5920
NSLP,ACTEWAGL,2017/01/13,2017/05/11 22:00:23,44607.714,42105.942,40353.493,38986.730,38541.105,38048.339,37733.098,37553.622,38851.962,39277.759,41469.154,50779.303,56993.556,60099.764,61339.642,62952.864,66060.070,66179.389,64418.293,70732.527,77224.121,76892.497,77873.755,79062.494,87807.432,95208.842,104248.452,111189.815,117660.679,125725.441,103420.791,100001.553,102626.417,108945.611,112183.532,113246.314,112797.370,112287.410,111268.423,107169.282,100753.734,95047.060,88125.573,81455.562,82392.750,75326.677,67355.545,58204.461,41,Y,5920
NSLP,ACTEWAGL,2017/01/14,2017/05/11 22:00:23,53165.174,49659.630,47295.043,45695.517,44108.012,42675.370,41407.917,40869.131,40655.066,40523.297,39214.394,44280.229,47023.761,49440.279,53514.043,56497.174,58276.874,58545.807,59739.790,59031.056,63622.043,63659.445,62100.947,61942.043,63781.857,64330.959,65290.089,67110.370,69676.313,72422.750,74796.593,78408.684,81600.235,85847.485,87911.884,88147.362,85273.366,80767.566,75909.853,73727.862,71140.972,67210.054,62854.176,58613.459,63351.020,59409.147,52518.928,44673.658,42,Y,5920
NSLP,ACTEWAGL,2017/01/15,2017/05/11 22:00:23,40181.158,37137.572,35718.662,34597.100,33677.746,33178.096,32490.349,32542.079,32441.340,31703.886,30144.327,35679.650,37889.050,40126.653,42613.220,44867.283,46373.179,47212.008,48879.645,48759.316,53793.090,54126.075,53916.997,54616.300,56668.684,58329.148,61259.066,65043.474,69150.061,74600.346,80132.511,86426.473,94579.992,100936.729,103484.687,100941.693,95177.200,87519.134,82071.444,79079.711,75875.355,70688.785,64873.342,59027.875,62356.169,58088.750,51215.353,43600.715,36,Y,5920
NSLP,ACTEWAGL,2017/01/16,2017/05/11 22:00:23,39409.227,36888.553,35182.062,34456.502,33746.882,33076.040,33129.030,33352.992,34543.285,35959.415,38873.233,48738.167,54130.418,56409.428,56302.009,54451.644,53351.382,52403.610,53344.176,54173.588,59892.324,60938.640,61460.208,64598.792,68775.250,71925.390,76513.500,81070.810,86245.437,92103.491,98130.801,105479.814,114091.100,123252.909,131100.258,134601.661,131362.130,124197.305,115839.584,109417.151,102381.573,92972.929,82774.433,74091.389,74664.844,68043.643,59442.051,50701.653,37,Y,5920
NSLP,ACTEWAGL,2017/01/17,2017/05/11 22:00:23,45375.119,42607.855,40531.269,39332.102,38275.730,37218.046,36755.345,36607.442,37181.058,38769.323,40736.414,50838.924,56562.213,59165.521,59306.261,58218.338,58385.920,58820.576,61265.840,63341.608,71609.031,75139.367,78217.012,83229.216,89410.642,93067.848,98729.215,103925.705,110747.618,116572.577,123665.951,132053.466,138469.045,148602.683,155417.984,158692.396,157628.254,151639.799,144652.009,140110.772,133527.423,123735.643,111272.784,96813.365,91257.752,83932.897,74541.303,64513.539,38,Y,5920
NSLP,ACTEWAGL,2017/01/18,2017/05/11 22:00:23,58953.331,55141.648,52353.889,50262.811,48537.451,47216.739,46283.567,45540.792,45875.929,46333.274,46958.600,56799.251,62907.060,66642.624,68290.473,69497.955,70750.528,72214.152,76746.971,80508.853,88563.367,90905.526,92790.916,95521.465,99316.063,101593.043,104742.357,107296.524,114641.219,117016.001,118792.158,118161.773,122859.362,130145.317,131290.807,136010.809,135414.328,130897.403,123707.949,116167.256,102829.536,90289.477,79123.243,69122.695,70366.027,63639.314,55252.345,47234.917,39,Y,5920
NSLP,ACTEWAGL,2017/01/19,2017/05/11 22:00:23,42497.494,39826.018,38639.696,37147.253,36224.099,35508.460,35152.630,35285.152,36297.191,38239.778,41122.015,50305.183,56010.683,59232.604,59459.649,57831.644,56609.256,55046.066,54356.980,53903.528,58266.737,56495.406,53502.861,53312.672,52134.115,50163.302,49490.372,45530.198,45182.838,45834.582,48683.891,53918.852,57594.907,64559.776,70050.421,73415.728,73333.668,71540.583,70039.894,70096.784,67676.322,64037.285,59721.176,54244.664,58346.972,54281.757,47716.464,40283.760,40,Y,5920
NSLP,ACTEWAGL,2017/01/20,2017/05/11 22:00:23,36335.058,33801.521,32531.956,31987.815,31435.481,31142.677,31082.657,31459.097,32750.417,34943.194,38847.124,47733.045,52326.998,54487.227,60334.465,55752.517,57199.265,57049.486,56323.768,51289.120,56674.560,55041.836,59580.688,61020.453,59652.153,58071.403,53224.416,53083.636,53000.459,59149.298,57617.344,58707.793,64713.102,71467.922,76477.240,79310.074,77687.117,75193.317,72085.378,71076.720,68871.845,65493.547,61872.591,57624.507,61198.650,56765.568,49376.398,42001.052,41,Y,5920
NSLP,ACTEWAGL,2017/01/21,2017/05/11 22:00:23,37204.451,34956.656,33401.966,32517.651,31798.954,31483.382,31020.675,31046.834,31437.816,31960.857,30311.247,37226.443,39925.182,42901.738,45816.707,48095.326,49336.187,49181.023,49340.776,47967.478,52044.577,51090.899,49022.250,48719.585,50124.044,50031.395,51248.575,53448.220,56520.032,60853.063,66053.361,72225.125,78540.109,85320.270,89507.477,90131.059,85862.770,79302.017,73898.255,71474.097,68063.900,63690.898,59733.228,55259.897,60401.689,56845.177,49985.026,42647.842,42,Y,5920
NSLP,ACTEWAGL,2017/01/22,2017/05/19 22:02:55,38004.336,35463.707,33668.798,33036.199,32060.368,31531.160,31257.881,30987.323,31059.828,31372.908,30094.278,34733.199,37007.435,40051.834,43276.754,44720.181,45395.578,45565.035,47416.658,47097.162,51790.354,52257.411,51534.525,53129.027,55766.228,57819.900,61506.459,66054.160,71372.382,77671.451,83674.304,90419.134,98960.801,106780.891,111606.942,114178.497,112105.168,106464.724,100083.682,95654.869,90627.091,83082.370,75548.880,66708.652,68105.835,62822.196,54866.545,46385.202,36,Y,5933
NSLP,ACTEWAGL,2017/01/23,2017/05/19 22:02:55,41696.829,38790.756,37200.171,35803.127,35119.187,34348.091,33953.468,33918.637,35135.799,37442.388,38424.977,48739.143,55626.507,57535.380,57157.751,55550.039,54609.179,53518.884,56411.620,56803.787,66368.688,70056.632,71428.688,78565.758,86346.171,90739.663,92405.043,97704.674,102872.699,107613.244,114850.176,115911.273,114273.750,123090.674,128483.471,126740.805,125375.647,120617.190,117288.303,114531.369,109542.800,102761.492,93098.277,83453.264,83529.134,76314.455,67188.192,58283.426,37,Y,5933
NSLP,ACTEWAGL,2017/01/24,2017/05/19 22:02:55,53299.550,50443.244,49074.065,47950.946,47734.334,46781.832,46386.844,44618.214,45899.967,47042.211,51011.063,59408.294,65859.099,69003.945,69292.755,69421.531,69546.605,70146.154,71849.156,74690.857,82644.824,87080.927,87897.152,91211.181,94715.987,99529.980,96827.585,92105.582,91399.472,93902.301,97311.516,103117.495,107682.320,112582.579,115246.113,116578.896,114392.262,111583.660,107845.073,102937.255,94559.935,84042.167,74037.735,65564.386,66951.269,61660.776,53852.672,45249.529,38,Y,5933
NSLP,ACTEWAGL,2017/01/25,2017/05/19 22:02:55,40828.242,38301.091,36792.088,35736.742,35006.202,34657.410,34409.682,34235.633,35780.215,38233.968,41495.428,50383.543,57953.011,60928.203,61362.898,59134.523,57997.816,56599.108,56754.872,55053.790,58249.412,55781.753,51287.574,51091.167,50151.365,46909.952,47338.454,47803.935,48212.225,53520.277,57396.415,64205.108,69463.141,74321.743,78568.495,80569.340,79743.180,78313.785,76477.272,75503.183,73941.107,69871.145,65812.087,61204.951,65025.530,60417.391,52586.428,44520.626,39,Y,5933
NSLP,ACTEWAGL,2017/01/26,2017/05/19 22:02:55,40054.711,37316.424,35725.851,34542.421,33778.401,33336.575,33022.446,32503.958,32855.933,33300.635,31385.371,36557.806,40501.184,42872.454,45934.131,48631.425,51214.783,52781.831,54042.085,51913.999,56435.129,57117.945,56047.038,57185.886,59533.866,60420.977,63345.298,67972.028,73115.769,79293.226,85081.309,90814.368,97477.786,103101.154,105018.385,100513.774,92615.447,84598.140,78955.465,75291.535,71694.594,67338.302,63542.041,58263.615,61877.195,57366.363,50401.609,42852.192,40,Y,5933
NSLP,ACTEWAGL,2017/01/27,2017/05/19 22:02:55,38553.364,35967.014,34640.268,33532.633,33129.857,32249.984,32237.908,32396.273,33044.993,34806.167,35638.045,43296.165,49382.659,52459.381,53651.499,54709.242,54769.081,51920.934,49701.369,47344.673,52112.012,51831.862,50961.501,52687.567,55727.679,58126.887,62314.767,67712.852,73943.765,79477.494,86067.904,92270.699,98588.578,104568.051,108637.799,111016.521,108223.805,104089.958,98853.253,94567.591,90477.556,84418.246,77950.251,71311.572,73380.515,67280.017,59641.438,50822.315,41,Y,5933
NSLP,ACTEWAGL,2017/01/28,2017/05/19 22:02:55,45339.911,42002.582,39852.365,38533.424,37425.435,36324.399,35633.328,35251.831,35208.272,35629.097,33795.368,38305.579,42791.420,45546.906,49084.032,51814.376,55170.397,57010.701,60496.627,62879.006,71157.674,73975.336,75752.746,79440.644,85110.480,88467.578,92749.047,96525.148,99336.964,103272.076,107290.547,112875.534,117559.155,122418.300,125174.078,124898.582,121696.925,115360.222,107853.820,100805.122,94984.803,88501.404,82078.337,74672.833,76084.432,69846.525,61459.433,52720.683,42,Y,5933
NSLP,ACTEWAGL,2017/01/29,2017/05/25 22:04:15,47429.139,44084.548,41570.166,39978.060,38648.208,37426.860,36414.112,36380.319,35595.560,35830.671,33578.906,37119.780,40734.108,43041.461,46735.311,49103.031,52034.867,54237.805,58331.397,61425.227,70028.926,73931.535,77717.479,83215.456,89491.209,94447.650,99777.077,105890.599,111929.432,117695.089,122715.746,128779.478,136008.988,143196.070,147987.407,149706.213,146072.507,139591.439,130879.024,122907.633,116988.885,109123.385,99116.814,88860.238,88566.791,80306.110,69284.552,59036.907,36,Y,5944
NSLP,ACTEWAGL,2017/01/30,2017/05/25 22:04:15,52790.059,48870.794,46371.745,44302.052,42764.359,41999.518,41259.986,40658.631,41567.992,42979.054,45141.487,54731.411,63719.506,67064.919,66868.620,64772.127,65505.135,66971.257,71695.698,75795.406,84733.919,89320.853,94143.734,100858.593,107163.308,110740.762,113753.452,118526.927,122793.999,128787.469,138172.485,142351.516,149499.517,155966.134,156772.895,149342.119,146881.887,142111.171,137726.180,130723.865,123855.117,113397.162,101367.000,89808.044,88150.226,80316.584,70949.118,61602.853,37,Y,5944
NSLP,ACTEWAGL,2017/01/31,2017/05/25 22:04:15,56914.011,53654.562,51263.065,49466.939,48007.045,46791.236,46115.506,45576.715,46444.505,48330.032,51815.558,61122.887,71496.754,74299.390,71883.593,64727.799,64812.503,67036.560,68518.357,68583.374,73758.936,73928.462,77159.641,80736.476,85365.471,90727.884,97920.847,102328.866,105291.516,116297.759,124981.740,133650.958,139440.662,143565.244,147641.238,148083.521,143999.753,138813.742,133071.463,122409.004,109050.348,95605.729,82171.120,71317.329,71837.340,65616.270,57490.294,48724.399,38,Y,5944
NSLP,ACTEWAGL,2017/02/01,2017/05/25 22:04:15,43907.093,41199.973,39861.094,38675.623,38094.233,37181.911,36902.476,37070.125,38104.793,40269.303,46029.514,54628.956,64492.765,67645.387,65196.201,59243.409,56153.715,53840.154,53718.708,54917.082,54603.245,54455.340,55359.601,54100.036,55127.578,57439.408,58786.073,56746.453,56100.768,60334.021,62669.370,65839.683,71306.280,76189.922,79661.180,79882.690,77401.872,75370.496,75632.982,70549.950,67454.198,62920.465,57784.675,52458.364,56766.142,53845.345,46871.655,39376.207,39,Y,5944
NSLP,ACTEWAGL,2017/02/02,2017/05/25 22:04:15,35221.977,33038.196,31958.710,31135.954,30770.305,30386.862,30731.703,30859.237,32625.808,35365.223,41109.553,50497.883,61472.620,62884.940,58642.648,51986.058,48202.674,45312.674,45171.507,44093.309,50941.910,47927.362,46609.938,46954.601,47523.526,45410.172,44839.672,48546.629,47942.651,54105.680,58447.738,64077.711,70502.008,76961.837,79530.471,80228.951,78375.309,77197.470,76060.485,74367.860,72171.888,66940.408,61607.238,55685.070,59299.607,55707.141,48264.259,40721.797,40,Y,5944
NSLP,ACTEWAGL,2017/02/03,2017/05/25 22:04:15,36483.200,33995.015,32773.101,31723.200,31421.063,31127.650,30822.854,31604.729,33092.130,35743.992,40212.096,48715.167,59972.790,62633.617,59675.778,52516.374,49586.266,46642.456,46404.357,46583.105,51622.615,51088.132,49694.562,48975.883,48876.900,50011.017,52081.678,54278.736,59573.759,64742.058,71206.884,75662.953,78257.667,79672.950,83485.909,84095.515,81602.605,78477.310,76566.029,75571.147,71874.461,68068.681,63930.460,59603.791,63550.073,59344.781,52307.405,44511.797,41,Y,5944
NSLP,ACTEWAGL,2017/02/04,2017/05/25 22:04:15,40037.413,37492.222,35716.336,34439.496,33549.764,33101.286,32840.402,32885.724,33120.970,34306.519,34129.379,37107.137,42738.393,46541.940,50516.454,52217.850,57215.293,56246.865,58061.215,59591.565,75771.609,76592.175,67265.058,66374.076,70141.471,66042.383,70103.688,76329.408,83032.053,84398.711,90857.555,95647.158,100280.981,102935.160,103647.026,102635.183,101339.918,97072.262,93086.606,90461.123,86316.175,80169.459,74370.353,68005.174,71188.089,65839.850,57886.950,49734.865,42,Y,5944
NSLP,ACTEWAGL,2017/02/05,2017/06/08 22:01:04,44538.568,41223.275,39184.636,37775.673,36615.897,35754.067,35081.766,34668.117,34776.706,35077.261,34267.755,36169.488,41093.913,44893.931,48955.540,51829.239,55323.957,60115.053,64130.336,63062.624,69254.308,76260.881,82318.905,88847.322,97662.133,105339.495,111422.941,118274.795,124130.014,126759.337,129084.765,132836.305,136920.615,139964.062,144396.394,145481.632,141377.653,136895.091,134647.303,129202.693,120855.453,109633.447,97779.201,85874.553,85376.389,78255.961,68247.692,59010.635,36,Y,5967
NSLP,ACTEWAGL,2017/02/06,2017/06/08 22:01:04,53174.200,48763.803,46871.383,45351.911,44614.717,43699.408,43003.267,42922.939,44110.981,45756.183,50968.990,59017.789,69377.650,71854.951,70000.832,64411.830,63884.282,63703.295,68129.581,69193.501,77785.125,82987.133,81855.203,80028.538,87376.318,91804.211,94173.376,96894.186,98480.736,106275.782,108860.799,115259.296,121224.843,126760.312,132035.455,129636.470,120706.894,111982.543,105107.939,97537.451,90792.738,82859.612,74139.494,66113.375,67922.626,62547.428,54548.462,46539.419,37,Y,5967
NSLP,ACTEWAGL,2017/02/07,2017/06/08 22:01:04,42045.193,39977.499,38549.922,37680.814,37029.126,36750.263,36602.666,36825.283,38305.586,40690.238,47047.508,56083.926,65902.291,68363.015,66066.567,60997.535,58848.845,58623.324,58812.410,57870.485,62484.635,60776.472,57899.177,57594.371,56851.881,54549.755,55147.140,53909.546,51523.945,51378.544,56769.039,60294.259,63825.981,69100.150,73347.090,75879.341,75203.886,73960.375,73609.307,71618.257,69832.727,65556.361,59717.678,53916.824,58204.792,54422.652,47452.359,39508.622,38,Y,5967
NSLP,ACTEWAGL,2017/02/08,2017/06/08 22:01:04,35771.503,33408.635,32096.739,31065.495,30974.149,30726.734,31084.931,31155.845,32796.081,36305.264,42361.510,50429.427,62302.518,64188.323,60728.005,55304.007,53413.334,52087.130,53244.727,53019.821,57663.059,56093.574,53748.598,52945.868,54201.672,53794.788,53482.789,51779.743,53173.139,56514.355,58779.649,60798.663,64698.059,70306.835,74812.608,77864.642,77792.815,76819.363,77074.879,74260.219,71203.395,67135.793,61981.889,56260.692,60647.115,57075.810,49699.784,42152.283,39,Y,5967
NSLP,ACTEWAGL,2017/02/09,2017/06/08 22:01:04,37456.133,35226.961,34122.085,33048.022,33032.280,32624.115,32487.856,33136.041,34488.596,37691.104,43075.949,51709.750,63865.741,65542.558,62419.830,57121.377,54667.246,53447.495,54587.328,55153.149,61498.853,62388.224,63502.070,67356.340,72677.434,75932.595,81774.669,88894.630,92287.077,101264.362,110733.249,121663.516,132567.859,143252.484,152553.078,157048.003,154841.213,149765.998,143656.220,137072.716,129366.807,118172.135,105193.616,92084.439,89310.693,80339.878,70287.047,59885.219,40,Y,5967
NSLP,ACTEWAGL,2017/02/10,2017/06/08 22:01:04,54224.679,50803.232,48550.653,47103.574,45556.498,44432.320,43592.423,43322.071,43522.770,45876.931,50212.524,56560.541,68052.583,72134.226,71010.792,67741.044,68496.799,71684.831,77277.734,80557.412,88761.383,91762.944,94045.487,98273.684,103626.887,107044.406,111778.994,116325.068,123544.997,134751.360,143429.063,150193.629,156451.434,164137.271,169550.457,172074.339,169123.481,162828.350,154656.827,147964.017,139986.204,132604.674,120842.382,108376.863,105123.719,94688.256,83573.387,73267.741,41,Y,5967
NSLP,ACTEWAGL,2017/02/11,2017/06/08 22:01:04,67012.013,62182.953,58989.288,56251.177,54457.961,52801.817,51104.867,50130.500,49353.904,49619.493,49202.595,49120.863,56467.643,62313.618,69017.526,75597.654,82744.589,89363.384,99651.999,105187.136,114159.438,121324.726,127325.881,134323.240,140796.631,142615.366,145830.638,146832.709,148605.927,153637.757,157365.004,162283.513,163970.842,167870.781,169701.261,169460.225,164243.388,158093.837,152762.142,145267.997,138197.168,129850.124,117732.460,99342.573,95707.240,88148.430,79096.899,69436.506,42,Y,5967
NSLP,ACTEWAGL,2017/02/12,2017/06/08 22:01:04,64106.903,60224.148,57444.395,55135.410,53423.233,51420.630,50232.923,49129.333,47917.216,47710.336,47396.492,46549.942,53003.717,56379.474,61188.429,66363.074,71283.668,76481.329,82505.365,87030.443,95739.768,97707.012,97976.225,101361.135,98646.781,99328.372,94620.625,87890.065,80903.909,75739.784,72378.611,72481.199,74024.157,75955.685,78536.628,78583.143,75598.453,72512.536,70692.106,69179.981,65974.039,60994.717,56076.057,50977.218,55111.315,52188.934,46104.602,38829.114,36,Y,5967
NSLP,ACTEWAGL,2017/02/13,2017/06/08 22:01:04,34522.690,32216.501,30848.963,30165.713,29922.984,29642.334,29741.913,30413.603,31954.296,35372.164,41451.995,48995.873,62037.840,63884.444,58839.743,51275.172,46373.991,43062.994,41986.839,40287.031,43955.306,42428.904,39676.551,38620.699,39511.119,38328.015,38833.184,39348.006,40784.773,45761.388,50467.475,55585.268,61973.097,69646.938,75696.491,79199.412,78029.468,76426.857,75122.648,73799.461,70582.659,66404.929,60706.737,54745.732,57889.290,54037.442,47256.656,39801.734,37,Y,5967
NSLP,ACTEWAGL,2017/02/14,2017/06/08 22:01:04,35684.414,33470.716,31987.192,30941.242,30986.419,30759.831,30975.399,31153.468,32642.450,35815.999,42219.121,49396.516,61866.925,63934.383,59263.754,52681.875,48960.980,46361.794,45011.081,43276.094,46818.011,46680.029,43516.421,42310.024,43051.562,41793.872,43276.005,44045.803,46509.377,51692.469,57649.753,65010.700,71037.643,73793.573,75758.017,77061.675,74675.095,72583.106,72330.697,69668.277,66917.072,62726.747,57695.995,51836.625,56215.724,53181.979,46350.068,38914.833,38,Y,5967
NSLP,ACTEWAGL,2017/02/15,2017/06/08 22:01:04,34539.051,32260.559,30964.839,30393.197,29994.968,29901.484,30134.023,30368.169,32074.153,35197.163,41526.373,47930.125,61049.588,62709.205,58193.697,51754.881,47464.438,43779.599,43056.224,41374.321,46018.479,44886.734,41853.937,42290.826,43702.487,44267.809,44608.699,46029.372,48854.691,54810.923,60422.313,64293.971,71007.375,78323.210,83713.459,86895.112,85244.617,83038.549,81204.544,78852.841,75192.816,69522.743,63549.497,57291.112,60826.477,56381.794,49207.201,41147.973,39,Y,5967
NSLP,ACTEWAGL,2017/02/16,2017/06/08 22:01:04,36561.645,34644.416,33131.825,32312.351,31816.241,31583.268,31683.605,31792.141,33312.075,35955.659,42041.805,48689.465,61684.707,63019.957,59125.252,52297.729,48629.483,46247.967,46521.949,46191.041,51213.637,50923.789,49677.254,51199.751,54199.321,55840.480,58769.741,62398.646,67378.884,76089.326,84784.556,90575.692,98471.047,106503.070,112118.104,113902.732,110730.729,104593.612,98882.054,94752.747,87088.348,79726.840,71408.833,63307.272,64966.643,59441.488,51819.662,43970.820,40,Y,5967
NSLP,ACTEWAGL,2017/02/17,2017/06/08 22:01:04,39520.266,36882.793,35504.351,34351.686,33785.543,33325.837,33341.206,33405.846,34733.082,37138.734,42235.705,47564.541,60863.920,63013.170,59406.234,53664.514,50525.430,49577.781,50400.962,50769.897,57000.886,58486.942,58655.140,61397.650,66220.971,69443.405,73101.929,75768.801,83781.528,88526.920,95450.494,95411.837,100474.750,107431.917,111036.665,111945.727,108200.310,103243.819,98866.935,95913.344,89609.446,83195.601,77079.788,70604.126,72693.926,65871.233,57635.738,49629.055,41,Y,5967
